"","Variable","Coefficient","Coefficient/ATE"
"103","IN_CH_STATE_MG_x_CH_RURAL",-0.3566,4.45
"104","IN_CH_STATE_RJ_x_CH_RURAL",-0.4341,5.42
"105","IN_CH_STATE_SP_x_CH_RURAL",-0.4525,5.65
"106","IN_CH_STATE_MA_x_CH_STATE",-0.6924,8.64
"107","IN_CH_STATE_AM_x_CH_FEDERAL",-0.7024,8.77
"108","IN_CH_STATE_RN_x_CH_FEDERAL",-2.035,25.41
"109","IN_CH_STATE_PB_x_CH_FEDERAL",-2.6144,32.64
"110","IN_CH_STATE_CE_x_CH_FEDERAL",-4.3885,54.79
"111","IN_CH_STATE_AP_x_CH_FEDERAL",-8.5342,106.55
"112","IN_CH_STATE_PE_x_CH_FEDERAL",-18.4197,229.97
