"","Variable","Coefficient","Coefficient/ATE"
"126","IN_CH_STATE_AP_x_FC_NO_SPORTS_QUAD",-0.0418,0.08
"127","IN_CH_STATE_RN_x_CH_RURAL",-0.0432,0.09
"128","IN_CH_STATE_AP_x_FC_SEWAGE_PUBLIC",-0.0454,0.09
"129","IN_CH_STATE_AP_x_CH_STATE",-0.0515,0.1
"130","IN_CH_STATE_PA_x_FC_ANTENNA_EQUIPMENT",-0.0532,0.11
"131","IN_CH_STATE_CE_x_CH_MUNICIPAL",-0.0536,0.11
"132","IN_CH_STATE_PA_x_CH_STATE",-0.0567,0.11
"133","IN_CH_STATE_SE_x_FC_INTERNET",-0.0567,0.11
"134","IN_CH_STATE_CE_x_FC_LIBRARY",-0.057,0.11
"135","IN_CH_STATE_PE_x_FC_WATER_PUBLIC",-0.0574,0.12
"136","IN_CH_STATE_SE_x_FC_COMPUTER",-0.0609,0.12
"137","IN_CH_STATE_PI_x_CH_PRIVATE",-0.063,0.13
"138","IN_CH_PRIVATE_x_FC_ANTENNA_EQUIPMENT",-0.0709,0.14
"139","IN_CH_FUNDAMENTAL_EDU_T_x_FC_LIBRARY",-0.0738,0.15
"140","IN_CH_STATE_RS_x_FC_SEWAGE_PUBLIC",-0.0739,0.15
"141","IN_CH_STATE_AM_x_FC_ANTENNA_EQUIPMENT",-0.0762,0.15
"142","IN_CH_STATE_PE_x_FC_ANTENNA_EQUIPMENT",-0.0785,0.16
"143","IN_CH_STATE_PE_x_FC_LIBRARY",-0.08,0.16
"144","IN_CH_STATE_SC_x_FC_NO_SPORTS_QUAD",-0.082,0.16
"145","IN_CH_STATE_ES_x_CH_STATE",-0.0852,0.17
"146","IN_CH_RURAL_x_FC_INTERNET",-0.086,0.17
"147","IN_CH_STATE_MA_x_CH_SCHOOL_LARGE_SIZE",-0.0863,0.17
"148","IN_CH_STATE_AC_x_FC_ANTENNA_EQUIPMENT",-0.0875,0.18
"149","IN_CH_STATE_AP_x_CH_RURAL",-0.0875,0.18
"150","IN_CH_STATE_PB_x_FC_LIBRARY",-0.0951,0.19
"151","IN_CH_STATE_TO_x_CH_STATE",-0.0985,0.2
"152","IN_CH_STATE_PA_x_FC_COMPUTER_LAB",-0.0986,0.2
"153","IN_CH_STATE_PI_x_FC_LIBRARY",-0.1044,0.21
"154","IN_CH_STATE_RS_x_CH_URBAN",-0.1058,0.21
"155","IN_CH_STATE_PA_x_FC_LIBRARY",-0.1124,0.23
"156","IN_CH_STATE_AC_x_FC_ELECTR_PUBLIC",-0.113,0.23
"157","IN_CH_STATE_PI_x_CH_SCHOOL_LARGE_SIZE",-0.1133,0.23
"158","IN_CH_STATE_RO_x_FC_SEWAGE_PUBLIC",-0.1142,0.23
"159","IN_CH_STATE_AM_x_FC_LIBRARY",-0.1166,0.23
"160","IN_CH_STATE_ES_x_FC_ANTENNA_EQUIPMENT",-0.1192,0.24
"161","IN_CH_STATE_MA_x_FC_LIBRARY",-0.1199,0.24
"162","IN_CH_STATE_PR_x_CH_SCHOOL_LARGE_SIZE",-0.121,0.24
"163","IN_CH_STATE_TO_x_FC_NO_SPORTS_QUAD",-0.1216,0.24
"164","IN_CH_STATE_RO_x_FC_NO_SPORTS_QUAD",-0.1241,0.25
"165","IN_CH_STATE_CE_x_FC_TV_EQUIPMENT",-0.1297,0.26
