"","Variable","Coefficient","Coefficient/ATE"
"125","IN_CH_STATE_RS_x_FC_ELECTR_PUBLIC",0,0
"126","IN_CH_STATE_RS_x_FC_ELECTR",0,0
"127","IN_CH_STATE_RS_x_FC_SEWAGE",0,0
"128","IN_CH_STATE_SP_x_CH_FUNDAMENTAL_EDU_T",0,0
"129","IN_CH_FUNDAMENTAL_EDU_I_x_FC_ANTENNA_EQUIPMENT",0,0
"130","IN_CH_MUNICIPAL_x_FC_ELECTR",-1e-04,0
"131","IN_CH_STATE_PI_x_CH_PRIVATE",-3e-04,0
"132","IN_CH_STATE_AP_x_CH_FUNDAMENTAL_EDU_I",-4e-04,0
"133","IN_CH_STATE_BA_x_CH_FUNDAMENTAL_EDU_T",-7e-04,0
"134","IN_CH_STATE_BA_x_FC_SEWAGE",-9e-04,0
"135","IN_CH_STATE_MS_x_FC_LIBRARY",-0.0013,0.01
"136","IN_CH_STATE_AL_x_CH_FUNDAMENTAL_EDU_I",-0.0015,0.01
"137","IN_CH_MUNICIPAL_x_FC_SEWAGE",-0.0015,0.01
"138","IN_CH_STATE_GO_x_FC_NO_SPORTS_QUAD",-0.0036,0.02
"139","IN_CH_STATE_PR_x_CH_STATE",-0.0039,0.02
"140","IN_CH_STATE_AL_x_FC_TV_EQUIPMENT",-0.0051,0.02
"141","IN_CH_STATE_AL_x_FC_SCIENCE_LAB",-0.0057,0.03
"142","IN_CH_STATE_BA_x_FC_TV_EQUIPMENT",-0.0059,0.03
"143","IN_CH_STATE_ES_x_FC_ANTENNA_EQUIPMENT",-0.0086,0.04
"144","IN_CH_STATE_AL_x_CH_URBAN",-0.0091,0.04
"145","IN_CH_STATE_AL_x_CH_FUNDAMENTAL_EDU_T",-0.0093,0.04
"146","IN_CH_STATE_CE_x_FC_HAS_SPORTS_QUAD",-0.0093,0.04
"147","IN_CH_STATE_x_FC_SCIENCE_LAB",-0.0099,0.05
"148","IN_CH_STATE_PE_x_FC_SCIENCE_LAB",-0.0102,0.05
"149","IN_CH_STATE_PI_x_FC_COMPUTER_LAB",-0.0107,0.05
"150","IN_CH_STATE_ES_x_FC_NO_SPORTS_QUAD",-0.013,0.06
"151","IN_CH_MUNICIPAL_x_FC_WATER",-0.0135,0.06
"152","IN_CH_SCHOOL_LARGE_SIZE_x_FC_COMPUTER_LAB",-0.0174,0.08
"153","IN_CH_STATE_SP_x_FC_LIBRARY",-0.0176,0.08
"154","IN_CH_STATE_PE_x_FC_HAS_SPORTS_QUAD",-0.0183,0.09
"155","IN_CH_STATE_TO_x_FC_NO_SPORTS_QUAD",-0.0184,0.09
"156","IN_CH_STATE_CE_x_FC_ANTENNA_EQUIPMENT",-0.0186,0.09
"157","IN_CH_STATE_RN_x_CH_SCHOOL_LARGE_SIZE",-0.0189,0.09
"158","IN_CH_STATE_SC_x_CH_SCHOOL_LARGE_SIZE",-0.0192,0.09
"159","IN_CH_SCHOOL_LARGE_SIZE_x_FC_SEWAGE_PUBLIC",-0.0194,0.09
"160","IN_CH_STATE_MS_x_CH_STATE",-0.0218,0.1
"161","IN_CH_SCHOOL_LARGE_SIZE_x_FC_SCIENCE_LAB",-0.0227,0.11
"162","IN_CH_MUNICIPAL_x_FC_NO_SPORTS_QUAD",-0.0231,0.11
"163","IN_CH_STATE_DF_x_FC_COMPUTER_LAB",-0.0237,0.11
"164","IN_CH_STATE_AC_x_FC_ANTENNA_EQUIPMENT",-0.024,0.11
"165","IN_CH_STATE_BA_x_CH_FUNDAMENTAL_EDU_I",-0.0268,0.13
"166","IN_CH_STATE_AM_x_FC_ANTENNA_EQUIPMENT",-0.0284,0.13
"167","IN_CH_STATE_BA_x_FC_WATER",-0.0304,0.14
"168","IN_CH_STATE_AP_x_FC_WATER",-0.0305,0.14
"169","IN_CH_STATE_RO_x_FC_COMPUTER_LAB",-0.0319,0.15
"170","IN_CH_STATE_RO_x_CH_MUNICIPAL",-0.0369,0.17
"171","IN_CH_STATE_MT_x_CH_MUNICIPAL",-0.0374,0.18
"172","IN_CH_STATE_MT_x_FC_HAS_SPORTS_QUAD",-0.0402,0.19
"173","IN_CH_SCHOOL_LARGE_SIZE_x_FC_WATER_PUBLIC",-0.0533,0.25
"174","IN_CH_STATE_AP_x_CH_FUNDAMENTAL_EDU_T",-0.055,0.26
"175","IN_CH_STATE_PI_x_CH_STATE",-0.0579,0.27
"176","IN_CH_STATE_PI_x_FC_SEWAGE_PUBLIC",-0.0625,0.29
"177","IN_CH_STATE_BA_x_CH_MUNICIPAL",-0.0694,0.33
"178","IN_CH_STATE_PI_x_FC_HAS_SPORTS_QUAD",-0.0733,0.34
"179","IN_CH_STATE_MT_x_CH_RURAL",-0.0741,0.35
"180","IN_CH_STATE_BA_x_FC_HAS_SPORTS_QUAD",-0.0793,0.37
"181","IN_CH_STATE_AP_x_FC_NO_SPORTS_QUAD",-0.0865,0.41
"182","IN_CH_STATE_MG_x_FC_LIBRARY",-0.0948,0.44
"183","IN_CH_STATE_PA_x_FC_WATER_PUBLIC",-0.0948,0.44
"184","IN_CH_STATE_AM_x_FC_NO_SPORTS_QUAD",-0.0974,0.46
"185","IN_CH_STATE_MA_x_FC_SEWAGE_PUBLIC",-0.1021,0.48
"186","IN_CH_STATE_MA_x_FC_HAS_SPORTS_QUAD",-0.1024,0.48
"187","IN_CH_STATE_MA_x_FC_COMPUTER",-0.1085,0.51
"188","IN_CH_STATE_AM_x_CH_MUNICIPAL",-0.1102,0.52
"189","IN_CH_RURAL_x_FC_SEWAGE_PUBLIC",-0.118,0.55
"190","IN_CH_MUNICIPAL_x_FC_TV_EQUIPMENT",-0.1224,0.57
"191","IN_CH_PRIVATE_x_FC_NO_SPORTS_QUAD",-0.1362,0.64
"192","IN_CH_STATE_MG_x_FC_COMPUTER_LAB",-0.137,0.64
"193","IN_CH_STATE_RO_x_CH_RURAL",-0.1403,0.66
"194","IN_CH_STATE_PA_x_FC_NO_SPORTS_QUAD",-0.1493,0.7
"195","IN_CH_STATE_PB_x_FC_WATER_PUBLIC",-0.1594,0.75
"196","IN_CH_STATE_AP_x_CH_MUNICIPAL",-0.16,0.75
