"","Variable","Coefficient","Coefficient/ATE"
"107","IN_CH_FEDERAL_x_FC_SEWAGE_PUBLIC",-15.0824,-1.32
"108","IN_CH_STATE_TO_x_FC_SCIENCE_LAB",-15.1166,-1.32
"109","IN_CH_RURAL_x_FC_SCIENCE_LAB",-25.7764,-2.25
"110","IN_CH_FEDERAL_x_FC_WATER_PUBLIC",-27.696,-2.42
"111","IN_CH_STATE_PI_x_CH_FEDERAL",-28.3468,-2.47
"112","IN_CH_STATE_MA_x_FC_SCIENCE_LAB",-32.0351,-2.8
"113","IN_CH_STATE_AC_x_CH_PRIVATE",-52.3658,-4.57
"114","IN_CH_STATE_AL_x_FC_SCIENCE_LAB",-52.6244,-4.59
"115","IN_CH_STATE_RN_x_CH_FEDERAL",-58.7535,-5.13
"116","IN_CH_STATE_AM_x_CH_FEDERAL",-92.5477,-8.08
"117","IN_CH_STATE_PB_x_CH_FEDERAL",-139.7513,-12.2
"118","IN_CH_STATE_ES_x_CH_FEDERAL",-162.4605,-14.18
