"","Variable","Coefficient","Coefficient/ATE"
"118","IN_CH_STATE_PR_x_CH_SCHOOL_LARGE_SIZE",-0.0997,0.13
"119","IN_CH_STATE_RO_x_CH_RURAL",-0.1034,0.13
"120","IN_CH_STATE_RN_x_FC_NO_SPORTS_QUAD",-0.1076,0.14
"121","IN_CH_FUNDAMENTAL_EDU_T_x_FC_TV_EQUIPMENT",-0.1107,0.14
"122","IN_CH_STATE_PR_x_FC_SCIENCE_LAB",-0.112,0.14
"123","IN_CH_STATE_PI_x_CH_SCHOOL_LARGE_SIZE",-0.1221,0.16
"124","IN_CH_STATE_SE_x_FC_INTERNET",-0.1254,0.16
"125","IN_CH_STATE_AP_x_FC_NO_SPORTS_QUAD",-0.1269,0.16
"126","IN_CH_STATE_PB_x_FC_HAS_SPORTS_QUAD",-0.1287,0.16
"127","IN_CH_STATE_TO_x_FC_NO_SPORTS_QUAD",-0.1428,0.18
"128","IN_CH_STATE_PB_x_FC_ANTENNA_EQUIPMENT",-0.1517,0.19
"129","IN_CH_STATE_RJ_x_FC_NO_SPORTS_QUAD",-0.1585,0.2
"130","IN_CH_STATE_CE_x_FC_NO_SPORTS_QUAD",-0.163,0.21
"131","IN_CH_STATE_ES_x_CH_PRIVATE",-0.1641,0.21
"132","IN_CH_STATE_PI_x_FC_HAS_SPORTS_QUAD",-0.1694,0.22
"133","IN_CH_FUNDAMENTAL_EDU_T_x_FC_COMPUTER_LAB",-0.1781,0.23
"134","IN_CH_SCHOOL_LARGE_SIZE_x_FC_SEWAGE_PUBLIC",-0.1832,0.23
"135","IN_CH_STATE_AC_x_CH_STATE",-0.1856,0.24
"136","IN_CH_STATE_PB_x_CH_SCHOOL_LARGE_SIZE",-0.1857,0.24
"137","IN_CH_STATE_PI_x_CH_URBAN",-0.1895,0.24
"138","IN_CH_STATE_ES_x_CH_RURAL",-0.2068,0.26
"139","IN_CH_PRIVATE_x_FC_NO_SPORTS_QUAD",-0.2107,0.27
"140","IN_CH_STATE_PR_x_FC_COMPUTER_LAB",-0.2234,0.28
"141","IN_CH_STATE_SC_x_FC_SCIENCE_LAB",-0.2244,0.29
"142","IN_CH_STATE_SE_x_CH_SCHOOL_LARGE_SIZE",-0.2423,0.31
"143","IN_CH_STATE_MG_x_FC_NO_SPORTS_QUAD",-0.364,0.46
"144","IN_CH_STATE_BA_x_CH_STATE",-0.4391,0.56
"145","IN_CH_STATE_PE_x_FC_ANTENNA_EQUIPMENT",-0.4444,0.57
"146","IN_CH_STATE_x_FC_SCIENCE_LAB",-0.5333,0.68
"147","IN_CH_STATE_SC_x_CH_PRIVATE",-0.5764,0.73
"148","IN_CH_STATE_RO_x_FC_SEWAGE_PUBLIC",-0.7128,0.91
"149","IN_CH_STATE_RS_x_CH_PRIVATE",-0.7737,0.98
"150","IN_CH_STATE_MA_x_FC_SCIENCE_LAB",-1.0638,1.35
"151","IN_CH_STATE_AC_x_CH_FEDERAL",-1.1141,1.42
"152","IN_CH_FEDERAL_x_FC_SCIENCE_LAB",-6.1472,7.82
"153","IN_CH_STATE_SP_x_CH_FEDERAL",-7.3503,9.36
"154","IN_CH_STATE_RR_x_CH_FEDERAL",-9.3492,11.9
"155","IN_CH_STATE_PE_x_CH_FEDERAL",-12.3951,15.78
"156","IN_CH_STATE_PR_x_CH_FEDERAL",-13.314,16.95
"157","IN_CH_STATE_MA_x_CH_FEDERAL",-17.2658,21.98
