"","Variable","Coefficient","Coefficient/ATE"
"115","IN_CH_RURAL_x_FC_HAS_SPORTS_QUAD",-3.544,-0.35
"116","IN_CH_STATE_SP_x_FC_NO_SPORTS_QUAD",-3.5987,-0.35
"117","IN_CH_STATE_ES_x_FC_TV_EQUIPMENT",-3.9064,-0.38
"118","IN_CH_STATE_PI_x_CH_RURAL",-4.0041,-0.39
"119","IN_CH_STATE_PB_x_CH_RURAL",-4.3,-0.42
"120","IN_CH_STATE_RJ_x_CH_RURAL",-4.3045,-0.42
"121","IN_CH_STATE_MA_x_CH_PRIVATE",-4.3617,-0.43
"122","FC_INTERNET",-4.4537,-0.43
"123","IN_CH_STATE_PR_x_CH_RURAL",-4.5448,-0.44
"124","IN_CH_STATE_BA_x_CH_SCHOOL_LARGE_SIZE",-4.7778,-0.47
"125","IN_CH_STATE_AP_x_FC_INTERNET",-4.9435,-0.48
"126","IN_CH_PRIVATE_x_FC_INTERNET",-5.8213,-0.57
"127","IN_CH_MUNICIPAL_x_FC_HAS_SPORTS_QUAD",-6.2183,-0.61
"128","IN_CH_STATE_SP_x_CH_RURAL",-6.26,-0.61
"129","IN_CH_STATE_TO_x_FC_SCIENCE_LAB",-7.0464,-0.69
"130","IN_CH_URBAN_x_FC_COMPUTER",-7.6797,-0.75
"131","IN_CH_STATE_x_FC_TV_EQUIPMENT",-7.7891,-0.76
"132","IN_CH_RURAL_x_FC_SCIENCE_LAB",-8.4146,-0.82
"133","IN_CH_STATE_RR_x_CH_PRIVATE",-8.9909,-0.88
"134","IN_CH_SCHOOL_LARGE_SIZE_x_FC_NO_SPORTS_QUAD",-9.3236,-0.91
"135","IN_CH_STATE_RO_x_CH_SCHOOL_LARGE_SIZE",-10.21,-1
"136","IN_CH_STATE_RN_x_CH_FEDERAL",-11.795,-1.15
"137","STR_TEACHERS_INCOMPLETE_FUNDEDU",-14.9753,-1.46
"138","IN_CH_STATE_AC_x_CH_PRIVATE",-33.4158,-3.26
"139","IN_CH_FEDERAL_x_FC_SEWAGE_PUBLIC",-38.5826,-3.76
"140","IN_CH_STATE_AL_x_CH_FEDERAL",-73.7763,-7.19
"141","IN_CH_STATE_PI_x_CH_FEDERAL",-90.2842,-8.8
"142","IN_CH_STATE_BA_x_CH_FEDERAL",-105.204,-10.26
"143","IN_CH_STATE_CE_x_CH_FEDERAL",-155.4626,-15.16
"144","IN_CH_FEDERAL_x_FC_NO_SPORTS_QUAD",-204.3766,-19.93
"145","IN_CH_STATE_PB_x_CH_FEDERAL",-307.5147,-29.99
