"","Variable","Coefficient","Coefficient/ATE"
"120","IN_CH_STATE_CE_x_FC_HAS_SPORTS_QUAD",-3.0506,-0.37
"121","IN_CH_URBAN_x_FC_TV_EQUIPMENT",-3.1213,-0.38
"122","IN_CH_STATE_PB_x_CH_RURAL",-3.3717,-0.41
"123","IN_CH_RURAL_x_FC_HAS_SPORTS_QUAD",-3.4391,-0.42
"124","IN_CH_STATE_PR_x_CH_RURAL",-3.4652,-0.42
"125","IN_CH_STATE_RS_x_CH_RURAL",-3.5653,-0.44
"126","IN_CH_STATE_RJ_x_CH_RURAL",-3.6171,-0.44
"127","IN_CH_STATE_RR_x_CH_FEDERAL",-3.744,-0.46
"128","IN_CH_STATE_ES_x_FC_TV_EQUIPMENT",-3.8026,-0.47
"129","IN_CH_STATE_x_FC_TV_EQUIPMENT",-4.0096,-0.49
"130","IN_CH_STATE_AP_x_FC_HAS_SPORTS_QUAD",-4.0354,-0.49
"131","IN_CH_MUNICIPAL_x_FC_HAS_SPORTS_QUAD",-4.0982,-0.5
"132","IN_CH_STATE_AP_x_FC_INTERNET",-4.5067,-0.55
"133","IN_CH_STATE_BA_x_CH_SCHOOL_LARGE_SIZE",-5.0016,-0.61
"134","IN_CH_STATE_MA_x_CH_PRIVATE",-5.5095,-0.68
"135","IN_CH_RURAL_x_FC_SCIENCE_LAB",-5.9545,-0.73
"136","IN_CH_STATE_SP_x_CH_RURAL",-6.0243,-0.74
"137","IN_CH_URBAN_x_FC_COMPUTER",-6.1272,-0.75
"138","IN_CH_STATE_TO_x_FC_SCIENCE_LAB",-6.3266,-0.78
"139","IN_CH_SCHOOL_LARGE_SIZE_x_FC_NO_SPORTS_QUAD",-6.9559,-0.85
"140","IN_CH_STATE_RO_x_CH_SCHOOL_LARGE_SIZE",-7.2429,-0.89
"141","STR_TEACHERS_INCOMPLETE_FUNDEDU",-11.8073,-1.45
"142","IN_CH_STATE_RN_x_CH_FEDERAL",-13.0891,-1.6
"143","IN_CH_STATE_AC_x_CH_PRIVATE",-26.9579,-3.3
"144","IN_CH_STATE_MA_x_CH_FEDERAL",-33.8545,-4.15
"145","IN_CH_STATE_AL_x_CH_FEDERAL",-53.8335,-6.6
"146","IN_CH_STATE_PI_x_CH_FEDERAL",-85.7691,-10.51
"147","IN_CH_STATE_BA_x_CH_FEDERAL",-101.0654,-12.39
"148","IN_CH_STATE_CE_x_CH_FEDERAL",-114.203,-14
"149","IN_CH_FEDERAL_x_FC_NO_SPORTS_QUAD",-152.4066,-18.68
"150","IN_CH_STATE_PB_x_CH_FEDERAL",-261.1635,-32.02
