"","Variable","Coefficient","Coefficient/ATE"
"106","IN_CH_STATE_PB_x_FC_INTERNET",-0.0678,0.06
"107","STR_TEACHERS_SECONDARY_FUNDEDU",-0.0716,0.06
"108","IN_CH_STATE_AL_x_FC_COMPUTER",-0.0746,0.06
"109","IN_CH_STATE_PA_x_CH_URBAN",-0.0748,0.06
"110","IN_CH_STATE_PE_x_FC_COMPUTER_LAB",-0.0812,0.07
"111","IN_CH_STATE_MA_x_FC_COMPUTER",-0.0845,0.07
"112","IN_CH_SCHOOL_LARGE_SIZE_x_FC_ANTENNA_EQUIPMENT",-0.099,0.09
"113","IN_CH_STATE_RN_x_FC_WATER_PUBLIC",-0.103,0.09
"114","IN_CH_STATE_AL_x_CH_MUNICIPAL",-0.1063,0.09
"115","IN_CH_STATE_BA_x_FC_ELECTR",-0.1115,0.1
"116","IN_CH_SCHOOL_LARGE_SIZE_x_FC_SCIENCE_LAB",-0.1158,0.1
"117","IN_CH_STATE_PB_x_FC_TV_EQUIPMENT",-0.1205,0.1
"118","IN_CH_STATE_MG_x_CH_MUNICIPAL",-0.1337,0.12
"119","IN_CH_STATE_PI_x_FC_TV_EQUIPMENT",-0.1456,0.13
"120","IN_CH_STATE_CE_x_FC_NO_SPORTS_QUAD",-0.1652,0.14
"121","IN_CH_RURAL_x_FC_TV_EQUIPMENT",-0.1701,0.15
"122","IN_CH_STATE_PE_x_CH_PRIVATE",-0.1766,0.15
"123","IN_CH_STATE_x_FC_SCIENCE_LAB",-0.1869,0.16
"124","IN_CH_FUNDAMENTAL_EDU_I_x_FC_SEWAGE",-0.1873,0.16
"125","IN_CH_STATE_BA_x_FC_TV_EQUIPMENT",-0.1939,0.17
"126","IN_CH_STATE_MG_x_FC_NO_SPORTS_QUAD",-0.2024,0.18
"127","IN_CH_STATE_PI_x_FC_LIBRARY",-0.2218,0.19
"128","IN_CH_STATE_TO_x_CH_MUNICIPAL",-0.2266,0.2
"129","IN_CH_STATE_SE_x_CH_RURAL",-0.2414,0.21
"130","IN_CH_STATE_PI_x_FC_HAS_SPORTS_QUAD",-0.2497,0.22
"131","IN_CH_URBAN_x_FC_NO_SPORTS_QUAD",-0.2575,0.22
"132","IN_CH_STATE_BA_x_FC_SCIENCE_LAB",-0.2744,0.24
"133","IN_CH_STATE_PB_x_FC_LIBRARY",-0.284,0.25
"134","IN_CH_STATE_PE_x_FC_ANTENNA_EQUIPMENT",-0.2991,0.26
"135","IN_CH_STATE_PA_x_FC_TV_EQUIPMENT",-0.3132,0.27
"136","IN_CH_STATE_RO_x_FC_SEWAGE_PUBLIC",-0.3272,0.28
"137","IN_CH_STATE_PB_x_CH_STATE",-0.3586,0.31
"138","IN_CH_STATE_MA_x_CH_URBAN",-0.363,0.31
"139","IN_CH_FUNDAMENTAL_EDU_I_x_FC_NO_SPORTS_QUAD",-0.3811,0.33
"140","IN_CH_STATE_RR_x_CH_MUNICIPAL",-0.3916,0.34
"141","IN_CH_STATE_PB_x_CH_PRIVATE",-0.4214,0.37
"142","IN_CH_STATE_PI_x_FC_ANTENNA_EQUIPMENT",-0.4235,0.37
"143","IN_CH_STATE_SE_x_FC_COMPUTER_LAB",-0.4543,0.39
"144","IN_CH_STATE_MA_x_FC_INTERNET",-0.5074,0.44
"145","IN_CH_STATE_BA_x_FC_COMPUTER_LAB",-0.5107,0.44
"146","IN_CH_STATE_PI_x_FC_INTERNET",-0.58,0.5
"147","IN_CH_PRIVATE_x_FC_NO_SPORTS_QUAD",-0.6308,0.55
"148","IN_CH_STATE_AC_x_FC_ANTENNA_EQUIPMENT",-0.6792,0.59
"149","IN_CH_STATE_PB_x_FC_COMPUTER",-0.6957,0.6
"150","IN_CH_STATE_PI_x_CH_SCHOOL_LARGE_SIZE",-0.9425,0.82
"151","IN_CH_STATE_PB_x_FC_SCIENCE_LAB",-1.1505,1
"152","IN_CH_STATE_MA_x_FC_HAS_SPORTS_QUAD",-1.2397,1.07
"153","IN_CH_STATE_AM_x_CH_STATE",-1.8264,1.58
"154","IN_CH_STATE_RJ_x_CH_FEDERAL",-2.2677,1.97
"155","IN_CH_STATE_RO_x_CH_FEDERAL",-4.8527,4.21
"156","IN_CH_STATE_PE_x_CH_FEDERAL",-10.374,8.99
"157","IN_CH_FEDERAL_x_FC_SCIENCE_LAB",-12.2828,10.65
