"","Variable","Coefficient","Coefficient/ATE"
"123","IN_CH_STATE_PI_x_FC_TV_EQUIPMENT",-0.136,0.18
"124","IN_CH_STATE_PE_x_FC_ANTENNA_EQUIPMENT",-0.1378,0.18
"125","IN_CH_STATE_AC_x_FC_ANTENNA_EQUIPMENT",-0.1406,0.19
"126","IN_CH_STATE_PB_x_CH_STATE",-0.1435,0.19
"127","IN_CH_STATE_BA_x_FC_TV_EQUIPMENT",-0.1462,0.19
"128","IN_CH_STATE_RR_x_CH_MUNICIPAL",-0.1662,0.22
"129","IN_CH_STATE_PI_x_FC_LIBRARY",-0.1667,0.22
"130","IN_CH_STATE_PB_x_FC_ANTENNA_EQUIPMENT",-0.1678,0.22
"131","IN_CH_STATE_RJ_x_CH_PRIVATE",-0.2025,0.27
"132","IN_CH_STATE_RO_x_FC_SEWAGE_PUBLIC",-0.2471,0.33
"133","IN_CH_STATE_SE_x_CH_RURAL",-0.2569,0.34
"134","IN_CH_STATE_PE_x_CH_PRIVATE",-0.2634,0.35
"135","IN_CH_SCHOOL_LARGE_SIZE_x_FC_SCIENCE_LAB",-0.2789,0.37
"136","IN_CH_SCHOOL_LARGE_SIZE_x_FC_ANTENNA_EQUIPMENT",-0.2952,0.39
"137","IN_CH_STATE_PA_x_CH_URBAN",-0.2966,0.4
"138","IN_CH_PRIVATE_x_FC_ANTENNA_EQUIPMENT",-0.321,0.43
"139","IN_CH_STATE_SE_x_FC_COMPUTER_LAB",-0.3361,0.45
"140","IN_CH_STATE_PI_x_FC_ANTENNA_EQUIPMENT",-0.4052,0.54
"141","IN_CH_URBAN_x_FC_NO_SPORTS_QUAD",-0.4277,0.57
"142","IN_CH_STATE_PB_x_FC_LIBRARY",-0.4579,0.61
"143","IN_CH_STATE_PB_x_CH_PRIVATE",-0.499,0.66
"144","IN_CH_STATE_BA_x_FC_COMPUTER_LAB",-0.5116,0.68
"145","IN_CH_STATE_PI_x_FC_INTERNET",-0.5141,0.68
"146","IN_CH_STATE_MG_x_CH_FEDERAL",-0.5267,0.7
"147","IN_CH_STATE_BA_x_FC_SCIENCE_LAB",-0.585,0.78
"148","IN_CH_STATE_PB_x_FC_COMPUTER",-0.6075,0.81
"149","IN_CH_STATE_MA_x_FC_INTERNET",-0.6364,0.85
"150","IN_CH_FUNDAMENTAL_EDU_I_x_FC_NO_SPORTS_QUAD",-0.6585,0.88
"151","IN_CH_PRIVATE_x_FC_NO_SPORTS_QUAD",-0.8012,1.07
"152","IN_CH_STATE_MA_x_FC_HAS_SPORTS_QUAD",-0.9899,1.32
"153","IN_CH_STATE_PI_x_CH_SCHOOL_LARGE_SIZE",-1.0989,1.46
"154","IN_CH_STATE_PB_x_FC_SCIENCE_LAB",-1.2128,1.62
"155","IN_CH_STATE_AM_x_CH_STATE",-1.7221,2.29
"156","IN_CH_STATE_PE_x_CH_FEDERAL",-4.8091,6.41
"157","IN_CH_STATE_RO_x_CH_FEDERAL",-6.4019,8.53
"158","IN_CH_STATE_RJ_x_CH_FEDERAL",-6.8548,9.13
"159","IN_CH_FEDERAL_x_FC_SCIENCE_LAB",-8.0315,10.7
