"","Variable","Coefficient","Coefficient/ATE"
"121","IN_CH_STATE_ES_x_CH_SCHOOL_LARGE_SIZE",-0.8552,-0.62
"122","IN_CH_STATE_ES_x_FC_TV_EQUIPMENT",-0.8689,-0.63
"123","IN_CH_STATE_PI_x_CH_RURAL",-0.87,-0.63
"124","IN_CH_STATE_TO_x_CH_SCHOOL_LARGE_SIZE",-0.9208,-0.67
"125","IN_CH_STATE_PB_x_CH_MUNICIPAL",-0.9235,-0.67
"126","FC_INTERNET",-1.0178,-0.74
"127","IN_CH_STATE_RR_x_CH_SCHOOL_LARGE_SIZE",-1.0409,-0.76
"128","IN_CH_STATE_RO_x_FC_NO_SPORTS_QUAD",-1.133,-0.82
"129","IN_CH_STATE_BA_x_CH_SCHOOL_LARGE_SIZE",-1.1335,-0.82
"130","IN_CH_STATE_CE_x_FC_HAS_SPORTS_QUAD",-1.1366,-0.82
"131","IN_CH_PRIVATE_x_FC_LIBRARY",-1.1754,-0.85
"132","IN_CH_RURAL_x_FC_SCIENCE_LAB",-1.2321,-0.89
"133","IN_CH_STATE_x_FC_COMPUTER",-1.2621,-0.92
"134","IN_CH_STATE_SP_x_CH_PRIVATE",-1.4206,-1.03
"135","IN_CH_STATE_SP_x_CH_RURAL",-1.5192,-1.1
"136","IN_CH_URBAN_x_FC_COMPUTER_LAB",-1.5335,-1.11
"137","IN_CH_STATE_RN_x_CH_PRIVATE",-1.5971,-1.16
"138","IN_CH_STATE_AP_x_FC_HAS_SPORTS_QUAD",-1.5999,-1.16
"139","IN_CH_STATE_PR_x_FC_COMPUTER_LAB",-1.6675,-1.21
"140","IN_CH_STATE_RJ_x_CH_RURAL",-1.7676,-1.28
"141","IN_CH_STATE_TO_x_FC_SCIENCE_LAB",-2.0194,-1.47
"142","IN_CH_PRIVATE_x_FC_INTERNET",-2.0548,-1.49
"143","IN_CH_STATE_RO_x_CH_SCHOOL_LARGE_SIZE",-2.0748,-1.51
"144","IN_CH_STATE_AM_x_CH_PRIVATE",-2.7701,-2.01
"145","IN_CH_STATE_PR_x_CH_FEDERAL",-2.8627,-2.08
"146","IN_CH_STATE_RR_x_CH_PRIVATE",-3.0396,-2.21
"147","STR_TEACHERS_INCOMPLETE_FUNDEDU",-3.4886,-2.53
"148","IN_CH_STATE_AC_x_CH_PRIVATE",-3.5862,-2.6
"149","IN_CH_STATE_MA_x_CH_FEDERAL",-4.1599,-3.02
"150","IN_CH_STATE_RN_x_CH_FEDERAL",-8.0402,-5.83
"151","IN_CH_FEDERAL_x_FC_SEWAGE_PUBLIC",-16.5567,-12.01
"152","IN_CH_STATE_AL_x_CH_FEDERAL",-19.5002,-14.15
"153","IN_CH_STATE_PI_x_CH_FEDERAL",-25.7939,-18.72
"154","IN_CH_STATE_BA_x_CH_FEDERAL",-29.7912,-21.62
"155","IN_CH_FEDERAL_x_FC_NO_SPORTS_QUAD",-36.5052,-26.49
"156","IN_CH_STATE_CE_x_CH_FEDERAL",-44.4543,-32.26
"157","IN_CH_STATE_PB_x_CH_FEDERAL",-80.5459,-58.44
