"","Variable","Coefficient","Coefficient/ATE"
"123","IN_CH_STATE_PA_x_FC_ANTENNA_EQUIPMENT",-0.2684,0.31
"124","IN_CH_STATE_MG_x_FC_NO_SPORTS_QUAD",-0.2734,0.32
"125","IN_CH_STATE_PB_x_FC_COMPUTER",-0.276,0.32
"126","IN_CH_STATE_PB_x_CH_PRIVATE",-0.283,0.33
"127","IN_CH_STATE_TO_x_FC_NO_SPORTS_QUAD",-0.3042,0.35
"128","IN_CH_STATE_BA_x_FC_SCIENCE_LAB",-0.3045,0.35
"129","IN_CH_STATE_RR_x_CH_MUNICIPAL",-0.3108,0.36
"130","IN_CH_STATE_BA_x_FC_COMPUTER_LAB",-0.3297,0.38
"131","IN_CH_STATE_SE_x_FC_COMPUTER_LAB",-0.36,0.42
"132","IN_CH_STATE_PE_x_FC_ANTENNA_EQUIPMENT",-0.3797,0.44
"133","IN_CH_STATE_PI_x_FC_INTERNET",-0.3817,0.44
"134","IN_CH_STATE_BA_x_CH_STATE",-0.3874,0.45
"135","IN_CH_STATE_x_FC_SCIENCE_LAB",-0.3892,0.45
"136","IN_CH_FEDERAL_x_FC_SCIENCE_LAB",-0.4015,0.46
"137","IN_CH_STATE_MA_x_FC_INTERNET",-0.4251,0.49
"138","IN_CH_STATE_SC_x_CH_PRIVATE",-0.5087,0.59
"139","IN_CH_STATE_AC_x_FC_ANTENNA_EQUIPMENT",-0.601,0.69
"140","IN_CH_PRIVATE_x_FC_NO_SPORTS_QUAD",-0.6423,0.74
"141","IN_CH_STATE_PI_x_FC_HAS_SPORTS_QUAD",-0.6611,0.76
"142","IN_CH_STATE_PI_x_CH_SCHOOL_LARGE_SIZE",-0.6722,0.78
"143","IN_CH_STATE_PB_x_FC_SCIENCE_LAB",-0.8383,0.97
"144","IN_CH_STATE_PR_x_CH_FEDERAL",-0.9847,1.14
"145","IN_CH_STATE_MA_x_FC_HAS_SPORTS_QUAD",-1.0496,1.21
"146","IN_CH_STATE_AM_x_CH_STATE",-1.4786,1.71
"147","IN_CH_STATE_PE_x_CH_FEDERAL",-13.1106,15.14
