"","Variable","Coefficient","Coefficient/ATE"
"145","IN_CH_STATE_ES_x_CH_RURAL",-0.1211,0.27
"146","IN_CH_STATE_RO_x_CH_RURAL",-0.1238,0.28
"147","IN_CH_STATE_AC_x_CH_STATE",-0.1254,0.28
"148","IN_CH_STATE_TO_x_CH_RURAL",-0.1257,0.28
"149","IN_CH_STATE_AP_x_FC_NO_SPORTS_QUAD",-0.1264,0.28
"150","IN_CH_STATE_SP_x_CH_PRIVATE",-0.1289,0.29
"151","IN_CH_STATE_MA_x_CH_STATE",-0.1332,0.3
"152","IN_CH_STATE_PR_x_FC_COMPUTER_LAB",-0.1526,0.34
"153","IN_CH_STATE_AM_x_CH_STATE",-0.1552,0.35
"154","IN_CH_STATE_x_FC_HAS_SPORTS_QUAD",-0.1564,0.35
"155","IN_CH_STATE_RS_x_FC_SEWAGE_PUBLIC",-0.1592,0.36
"156","IN_CH_STATE_RN_x_CH_PRIVATE",-0.1827,0.41
"157","IN_CH_STATE_SC_x_FC_SCIENCE_LAB",-0.1837,0.41
"158","IN_CH_STATE_PI_x_CH_STATE",-0.1937,0.43
"159","IN_CH_STATE_BA_x_CH_STATE",-0.2027,0.45
"160","IN_CH_STATE_MA_x_CH_FEDERAL",-0.2114,0.47
"161","IN_CH_STATE_x_FC_SCIENCE_LAB",-0.2302,0.51
"162","IN_CH_STATE_MA_x_FC_HAS_SPORTS_QUAD",-0.2447,0.55
"163","IN_CH_STATE_PI_x_CH_FEDERAL",-0.2857,0.64
"164","IN_CH_STATE_MG_x_CH_PRIVATE",-0.3492,0.78
"165","IN_CH_STATE_SC_x_CH_PRIVATE",-0.3542,0.79
"166","IN_CH_STATE_PR_x_CH_PRIVATE",-0.3734,0.83
"167","IN_CH_STATE_SP_x_FC_NO_SPORTS_QUAD",-0.3857,0.86
"168","IN_CH_FEDERAL_x_FC_SEWAGE_PUBLIC",-0.4505,1.01
"169","IN_CH_STATE_MG_x_CH_FEDERAL",-0.6842,1.53
"170","IN_CH_STATE_AM_x_CH_FEDERAL",-1.212,2.71
"171","IN_CH_STATE_CE_x_CH_FEDERAL",-1.2681,2.83
"172","IN_CH_STATE_PR_x_CH_FEDERAL",-3.4606,7.73
"173","IN_CH_STATE_PE_x_CH_FEDERAL",-4.3018,9.61
