"","Variable","Coefficient","Coefficient/ATE"
"122","IN_CH_STATE_PB_x_CH_RURAL",-1.7016,-0.22
"123","IN_CH_STATE_SC_x_FC_NO_SPORTS_QUAD",-1.7177,-0.22
"124","IN_CH_STATE_PA_x_FC_SEWAGE_PUBLIC",-1.7432,-0.23
"125","IN_CH_STATE_PI_x_CH_FEDERAL",-1.7867,-0.23
"126","IN_CH_STATE_PB_x_FC_HAS_SPORTS_QUAD",-1.8146,-0.24
"127","IN_CH_STATE_ES_x_CH_STATE",-2.0704,-0.27
"128","IN_CH_STATE_BA_x_CH_SCHOOL_LARGE_SIZE",-2.1224,-0.28
"129","IN_CH_STATE_TO_x_FC_HAS_SPORTS_QUAD",-2.1806,-0.28
"130","IN_CH_STATE_PB_x_FC_SCIENCE_LAB",-2.2285,-0.29
"131","IN_CH_STATE_ES_x_FC_SCIENCE_LAB",-2.2584,-0.29
"132","IN_CH_STATE_RO_x_CH_PRIVATE",-2.4851,-0.32
"133","IN_CH_STATE_RJ_x_FC_NO_SPORTS_QUAD",-2.5889,-0.34
"134","IN_CH_STATE_x_FC_NO_SPORTS_QUAD",-2.6576,-0.35
"135","IN_CH_STATE_CE_x_FC_SCIENCE_LAB",-2.7238,-0.36
"136","IN_CH_STATE_RN_x_CH_STATE",-2.9659,-0.39
"137","IN_CH_STATE_CE_x_CH_RURAL",-3.1127,-0.41
"138","IN_CH_STATE_MA_x_FC_SCIENCE_LAB",-3.118,-0.41
"139","STR_TEACHERS_INCOMPLETE_FUNDEDU",-3.157,-0.41
"140","IN_CH_STATE_PA_x_CH_PRIVATE",-3.1836,-0.41
"141","IN_CH_SCHOOL_LARGE_SIZE_x_FC_NO_SPORTS_QUAD",-3.2441,-0.42
"142","IN_CH_STATE_RS_x_CH_RURAL",-3.2727,-0.43
"143","IN_CH_STATE_PR_x_FC_NO_SPORTS_QUAD",-3.3321,-0.43
"144","IN_CH_STATE_x_FC_TV_EQUIPMENT",-3.5665,-0.46
"145","IN_CH_STATE_RJ_x_CH_RURAL",-3.8127,-0.5
"146","IN_CH_RURAL_x_FC_ANTENNA_EQUIPMENT",-4.1083,-0.54
"147","IN_CH_STATE_PE_x_FC_SCIENCE_LAB",-4.3336,-0.56
"148","IN_CH_STATE_SP_x_CH_FEDERAL",-4.8666,-0.63
"149","IN_CH_STATE_MG_x_FC_TV_EQUIPMENT",-5.1174,-0.67
"150","IN_CH_STATE_RS_x_FC_NO_SPORTS_QUAD",-5.1698,-0.67
"151","IN_CH_URBAN_x_FC_COMPUTER",-5.6392,-0.73
