"","Variable","Coefficient","Coefficient/ATE"
"122","IN_CH_STATE_PI_x_CH_SCHOOL_LARGE_SIZE",-0.6273,0.66
"123","IN_CH_STATE_MA_x_CH_URBAN",-0.6382,0.67
"124","IN_CH_STATE_PE_x_FC_ANTENNA_EQUIPMENT",-0.6791,0.71
"125","IN_CH_STATE_RR_x_CH_FEDERAL",-0.7867,0.82
"126","IN_CH_STATE_ES_x_CH_RURAL",-0.8038,0.84
"127","IN_CH_STATE_MA_x_FC_HAS_SPORTS_QUAD",-0.8274,0.87
"128","IN_CH_PRIVATE_x_FC_NO_SPORTS_QUAD",-0.8671,0.91
"129","IN_CH_STATE_PB_x_CH_PRIVATE",-0.9827,1.03
"130","IN_CH_STATE_RN_x_CH_PRIVATE",-1.0752,1.13
"131","IN_CH_STATE_PI_x_CH_STATE",-1.0981,1.15
"132","IN_CH_STATE_AM_x_CH_STATE",-1.233,1.29
"133","IN_CH_STATE_MA_x_CH_FEDERAL",-3.3366,3.5
"134","IN_CH_STATE_CE_x_CH_FEDERAL",-3.5387,3.71
"135","IN_CH_STATE_PE_x_CH_FEDERAL",-12.4056,13
