"","Variable","Coefficient","Coefficient/ATE"
"148","IN_CH_RURAL_x_FC_HAS_SPORTS_QUAD",-9.4189,-1.09
"149","IN_CH_STATE_RN_x_FC_SCIENCE_LAB",-10.1104,-1.17
"150","IN_CH_STATE_AP_x_CH_SCHOOL_LARGE_SIZE",-10.612,-1.23
"151","IN_CH_STATE_TO_x_FC_SCIENCE_LAB",-12.0156,-1.39
"152","IN_CH_STATE_RR_x_CH_PRIVATE",-13.817,-1.6
"153","IN_CH_STATE_SP_x_CH_FEDERAL",-18.2799,-2.12
"154","IN_CH_STATE_AC_x_FC_SCIENCE_LAB",-22.1529,-2.57
"155","IN_CH_STATE_ES_x_CH_FEDERAL",-27.5122,-3.19
"156","IN_CH_STATE_BA_x_CH_FEDERAL",-27.5312,-3.19
"157","IN_CH_FEDERAL_x_FC_SEWAGE_PUBLIC",-34.0101,-3.94
"158","IN_CH_STATE_AC_x_CH_PRIVATE",-49.8714,-5.78
"159","IN_CH_STATE_RN_x_CH_FEDERAL",-54.4309,-6.31
"160","IN_CH_STATE_RO_x_CH_FEDERAL",-62.6785,-7.26
