"","Variable","Coefficient","Coefficient/ATE"
"124","IN_CH_STATE_PI_x_CH_PRIVATE",-0.2166,0.14
"125","IN_CH_STATE_SP_x_CH_RURAL",-0.2336,0.15
"126","IN_CH_STATE_BA_x_FC_COMPUTER_LAB",-0.2392,0.15
"127","IN_CH_STATE_MG_x_FC_SCIENCE_LAB",-0.2435,0.16
"128","IN_CH_STATE_MA_x_CH_STATE",-0.2523,0.16
"129","IN_CH_STATE_MG_x_FC_SEWAGE_PUBLIC",-0.2677,0.17
"130","IN_CH_STATE_PA_x_FC_TV_EQUIPMENT",-0.2679,0.17
"131","IN_CH_STATE_SE_x_FC_TV_EQUIPMENT",-0.3015,0.19
"132","IN_CH_URBAN_x_FC_NO_SPORTS_QUAD",-0.308,0.2
"133","IN_CH_RURAL_x_FC_TV_EQUIPMENT",-0.3087,0.2
"134","IN_CH_STATE_MG_x_CH_SCHOOL_LARGE_SIZE",-0.3089,0.2
"135","IN_CH_STATE_AM_x_FC_ANTENNA_EQUIPMENT",-0.3111,0.2
"136","IN_CH_STATE_AM_x_FC_COMPUTER",-0.3308,0.21
"137","IN_CH_STATE_RN_x_FC_ANTENNA_EQUIPMENT",-0.3487,0.22
"138","IN_CH_STATE_SE_x_CH_RURAL",-0.3752,0.24
"139","IN_CH_STATE_BA_x_FC_ANTENNA_EQUIPMENT",-0.4067,0.26
"140","IN_CH_STATE_AC_x_FC_ELECTR_PUBLIC",-0.4556,0.29
"141","IN_CH_STATE_AL_x_FC_HAS_SPORTS_QUAD",-0.4601,0.29
"142","IN_CH_STATE_SP_x_CH_PRIVATE",-0.469,0.3
"143","IN_CH_STATE_MA_x_FC_ANTENNA_EQUIPMENT",-0.4912,0.31
"144","IN_CH_STATE_PA_x_FC_ANTENNA_EQUIPMENT",-0.5104,0.33
"145","IN_CH_STATE_RN_x_CH_RURAL",-0.5276,0.34
"146","IN_CH_STATE_MA_x_CH_URBAN",-0.5491,0.35
"147","IN_CH_STATE_SC_x_FC_SCIENCE_LAB",-0.5618,0.36
"148","IN_CH_STATE_RR_x_CH_RURAL",-0.5694,0.36
"149","IN_CH_STATE_MG_x_FC_HAS_SPORTS_QUAD",-0.6112,0.39
"150","IN_CH_STATE_PI_x_CH_STATE",-0.6198,0.4
"151","IN_CH_STATE_AP_x_FC_NO_SPORTS_QUAD",-0.6823,0.44
"152","IN_CH_STATE_AM_x_CH_STATE",-0.6984,0.45
"153","IN_CH_STATE_PA_x_CH_STATE",-0.7007,0.45
"154","IN_CH_STATE_TO_x_CH_RURAL",-0.7265,0.47
"155","IN_CH_STATE_RO_x_CH_RURAL",-0.8274,0.53
"156","IN_CH_STATE_SP_x_FC_NO_SPORTS_QUAD",-0.8388,0.54
"157","IN_CH_STATE_BA_x_CH_STATE",-0.8826,0.57
"158","IN_CH_STATE_PB_x_FC_ANTENNA_EQUIPMENT",-0.9526,0.61
"159","IN_CH_STATE_AC_x_FC_ANTENNA_EQUIPMENT",-0.985,0.63
"160","IN_CH_STATE_PI_x_CH_SCHOOL_LARGE_SIZE",-0.9869,0.63
"161","IN_CH_STATE_x_FC_SCIENCE_LAB",-1.0588,0.68
"162","IN_CH_STATE_MG_x_CH_PRIVATE",-1.105,0.71
"163","IN_CH_STATE_SC_x_CH_PRIVATE",-1.1182,0.72
"164","IN_CH_STATE_PR_x_CH_PRIVATE",-1.1593,0.74
"165","IN_CH_STATE_PE_x_FC_ANTENNA_EQUIPMENT",-1.1923,0.76
"166","IN_CH_STATE_ES_x_CH_RURAL",-1.2735,0.82
"167","IN_CH_STATE_PB_x_CH_PRIVATE",-1.3086,0.84
"168","IN_CH_STATE_MA_x_FC_HAS_SPORTS_QUAD",-1.7628,1.13
"169","IN_CH_STATE_RN_x_CH_PRIVATE",-2.1041,1.35
"170","IN_CH_STATE_MA_x_CH_FEDERAL",-2.2824,1.46
"171","IN_CH_STATE_TO_x_CH_FEDERAL",-2.6008,1.67
"172","IN_CH_STATE_PR_x_CH_FEDERAL",-6.7838,4.35
"173","IN_CH_STATE_CE_x_CH_FEDERAL",-13.836,8.86
"174","IN_CH_STATE_PE_x_CH_FEDERAL",-19.7692,12.67
