"","Variable","Coefficient","Coefficient/ATE"
"113","IN_CH_STATE_PE_x_CH_PRIVATE",-0.493,-0.2
"114","IN_CH_STATE_BA_x_CH_SCHOOL_LARGE_SIZE",-0.5094,-0.21
"115","IN_CH_STATE_RS_x_CH_SCHOOL_LARGE_SIZE",-0.5274,-0.21
"116","IN_CH_STATE_AL_x_CH_FEDERAL",-0.5578,-0.22
"117","IN_CH_STATE_x_FC_TV_EQUIPMENT",-0.5849,-0.24
"118","IN_CH_STATE_PR_x_FC_COMPUTER_LAB",-0.6236,-0.25
"119","IN_CH_STATE_SC_x_FC_TV_EQUIPMENT",-0.6301,-0.25
"120","IN_CH_URBAN_x_FC_WATER_PUBLIC",-0.6485,-0.26
"121","IN_CH_STATE_RO_x_CH_SCHOOL_LARGE_SIZE",-0.6565,-0.26
"122","IN_CH_STATE_PR_x_FC_WATER_PUBLIC",-0.683,-0.28
"123","IN_CH_STATE_CE_x_FC_ANTENNA_EQUIPMENT",-0.6878,-0.28
"124","IN_CH_STATE_AL_x_CH_PRIVATE",-0.713,-0.29
"125","IN_CH_STATE_PR_x_FC_TV_EQUIPMENT",-0.7429,-0.3
"126","IN_CH_STATE_PB_x_FC_HAS_SPORTS_QUAD",-0.7477,-0.3
"127","IN_CH_STATE_PE_x_FC_SCIENCE_LAB",-0.7535,-0.3
"128","IN_CH_STATE_RS_x_FC_NO_SPORTS_QUAD",-0.7634,-0.31
"129","FC_WATER",-0.7643,-0.31
"130","IN_CH_STATE_TO_x_FC_HAS_SPORTS_QUAD",-0.7989,-0.32
"131","IN_CH_STATE_RJ_x_CH_MUNICIPAL",-0.9026,-0.36
"132","IN_CH_STATE_CE_x_CH_RURAL",-0.9358,-0.38
"133","IN_CH_PRIVATE_x_FC_WATER_PUBLIC",-0.991,-0.4
"134","IN_CH_STATE_RS_x_CH_RURAL",-1.0194,-0.41
"135","IN_CH_STATE_CE_x_FC_HAS_SPORTS_QUAD",-1.0305,-0.42
"136","IN_CH_STATE_ES_x_CH_PRIVATE",-1.0844,-0.44
"137","IN_CH_URBAN_x_FC_COMPUTER_LAB",-1.1208,-0.45
"138","IN_CH_STATE_MA_x_CH_PRIVATE",-1.2519,-0.5
"139","IN_CH_STATE_CE_x_CH_PRIVATE",-1.2627,-0.51
"140","IN_CH_STATE_RO_x_FC_SCIENCE_LAB",-1.427,-0.58
"141","IN_CH_RURAL_x_FC_ANTENNA_EQUIPMENT",-1.4316,-0.58
"142","IN_CH_MUNICIPAL_x_FC_SCIENCE_LAB",-1.4939,-0.6
"143","IN_CH_URBAN_x_FC_COMPUTER",-1.6498,-0.67
"144","IN_CH_STATE_RS_x_CH_MUNICIPAL",-1.7521,-0.71
"145","IN_CH_STATE_RJ_x_CH_RURAL",-1.9088,-0.77
"146","IN_CH_STATE_MG_x_FC_TV_EQUIPMENT",-1.9272,-0.78
"147","IN_CH_STATE_x_FC_COMPUTER",-2.3534,-0.95
"148","IN_CH_URBAN_x_FC_TV_EQUIPMENT",-2.5674,-1.04
