"","Variable","Coefficient","Coefficient/ATE"
"108","IN_CH_FUNDAMENTAL_EDU_T_x_FC_WATER_PUBLIC",-0.0481,0
"109","IN_CH_STATE_RS_x_CH_FUNDAMENTAL_EDU_T",-0.087,-0.01
"110","IN_CH_PRIVATE_x_FC_TV_EQUIPMENT",-0.09,-0.01
"111","IN_CH_STATE_TO_x_CH_SCHOOL_LARGE_SIZE",-0.1348,-0.01
"112","IN_CH_RURAL_x_FC_COMPUTER_LAB",-0.1405,-0.01
"113","IN_CH_STATE_SE_x_FC_WATER_PUBLIC",-0.1608,-0.02
"114","IN_CH_STATE_SC_x_FC_COMPUTER",-0.2399,-0.02
"115","IN_CH_STATE_ES_x_FC_SCIENCE_LAB",-0.2673,-0.03
"116","IN_CH_SCHOOL_LARGE_SIZE_x_FC_TV_EQUIPMENT",-0.2702,-0.03
"117","IN_CH_STATE_x_FC_COMPUTER",-0.2756,-0.03
"118","IN_CH_STATE_SC_x_FC_SEWAGE_PUBLIC",-0.2808,-0.03
"119","IN_CH_STATE_ES_x_FC_COMPUTER_LAB",-0.2889,-0.03
"120","IN_CH_STATE_AP_x_CH_PRIVATE",-0.3025,-0.03
"121","IN_CH_MUNICIPAL_x_FC_SEWAGE_PUBLIC",-0.3285,-0.03
"122","IN_CH_STATE_ES_x_CH_SCHOOL_LARGE_SIZE",-0.3855,-0.04
"123","IN_CH_STATE_RS_x_CH_FUNDAMENTAL_EDU_I",-0.3916,-0.04
"124","IN_CH_STATE_AL_x_FC_SEWAGE_PUBLIC",-0.4494,-0.04
"125","IN_CH_STATE_PB_x_CH_MUNICIPAL",-0.491,-0.05
"126","IN_CH_STATE_PI_x_CH_RURAL",-0.5507,-0.05
"127","IN_CH_MUNICIPAL_x_FC_WATER_PUBLIC",-0.5582,-0.05
"128","IN_CH_STATE_MA_x_CH_RURAL",-0.5608,-0.05
"129","IN_CH_STATE_PR_x_CH_RURAL",-0.6141,-0.06
"130","IN_CH_RURAL_x_FC_SEWAGE_PUBLIC",-0.6203,-0.06
"131","IN_CH_STATE_AL_x_CH_SCHOOL_LARGE_SIZE",-0.7719,-0.07
"132","IN_CH_STATE_ES_x_FC_TV_EQUIPMENT",-0.7755,-0.07
"133","IN_CH_STATE_PB_x_CH_SCHOOL_LARGE_SIZE",-0.7953,-0.07
"134","IN_CH_STATE_MG_x_FC_COMPUTER",-0.8153,-0.08
"135","IN_CH_STATE_RO_x_FC_HAS_SPORTS_QUAD",-0.9188,-0.09
"136","IN_CH_STATE_MG_x_FC_ANTENNA_EQUIPMENT",-1.0292,-0.1
"137","IN_CH_STATE_SP_x_FC_COMPUTER_LAB",-1.0385,-0.1
"138","IN_CH_STATE_RN_x_CH_SCHOOL_LARGE_SIZE",-1.2012,-0.11
"139","IN_CH_STATE_RJ_x_CH_MUNICIPAL",-1.2063,-0.11
"140","IN_CH_FUNDAMENTAL_EDU_I_x_FC_COMPUTER_LAB",-1.2456,-0.12
"141","IN_CH_STATE_RJ_x_FC_ANTENNA_EQUIPMENT",-1.4081,-0.13
"142","IN_CH_STATE_CE_x_FC_ANTENNA_EQUIPMENT",-1.4919,-0.14
"143","IN_CH_STATE_RJ_x_FC_NO_SPORTS_QUAD",-1.5737,-0.15
"144","IN_CH_STATE_PA_x_CH_RURAL",-1.6166,-0.15
"145","IN_CH_STATE_PR_x_FC_TV_EQUIPMENT",-1.6446,-0.15
"146","IN_CH_STATE_SP_x_FC_ANTENNA_EQUIPMENT",-1.6676,-0.16
"147","IN_CH_URBAN_x_FC_WATER_PUBLIC",-1.6775,-0.16
"148","IN_CH_STATE_PE_x_CH_PRIVATE",-1.6921,-0.16
"149","IN_CH_STATE_SC_x_FC_NO_SPORTS_QUAD",-1.7042,-0.16
"150","IN_CH_STATE_RS_x_CH_MUNICIPAL",-1.707,-0.16
"151","IN_CH_STATE_PB_x_FC_HAS_SPORTS_QUAD",-1.8115,-0.17
"152","IN_CH_STATE_PE_x_FC_NO_SPORTS_QUAD",-1.8233,-0.17
"153","IN_CH_MUNICIPAL_x_FC_COMPUTER_LAB",-1.8364,-0.17
"154","IN_CH_STATE_PA_x_FC_SEWAGE_PUBLIC",-1.9034,-0.18
"155","IN_CH_STATE_CE_x_FC_HAS_SPORTS_QUAD",-1.9389,-0.18
"156","IN_CH_STATE_BA_x_CH_SCHOOL_LARGE_SIZE",-1.947,-0.18
"157","IN_CH_STATE_RJ_x_FC_SEWAGE_PUBLIC",-2.0648,-0.19
"158","IN_CH_STATE_AL_x_FC_WATER_PUBLIC",-2.0895,-0.2
"159","IN_CH_MUNICIPAL_x_FC_SCIENCE_LAB",-2.0937,-0.2
"160","IN_CH_STATE_PB_x_CH_RURAL",-2.1535,-0.2
"161","IN_CH_STATE_RS_x_CH_STATE",-2.2393,-0.21
"162","IN_CH_STATE_PA_x_FC_WATER_PUBLIC",-2.33,-0.22
"163","IN_CH_STATE_ES_x_CH_STATE",-2.3386,-0.22
"164","IN_CH_STATE_ES_x_CH_PRIVATE",-2.5841,-0.24
"165","FC_WATER",-2.6097,-0.24
"166","IN_CH_STATE_RO_x_CH_SCHOOL_LARGE_SIZE",-2.6489,-0.25
"167","IN_CH_STATE_RS_x_CH_RURAL",-2.6626,-0.25
"168","IN_CH_STATE_AL_x_FC_SCIENCE_LAB",-2.6677,-0.25
"169","IN_CH_STATE_SC_x_FC_TV_EQUIPMENT",-2.8704,-0.27
"170","IN_CH_STATE_PI_x_FC_SCIENCE_LAB",-2.9391,-0.28
"171","IN_CH_STATE_SP_x_FC_SCIENCE_LAB",-3.1745,-0.3
"172","STR_TEACHERS_INCOMPLETE_FUNDEDU",-3.179,-0.3
"173","IN_CH_STATE_PB_x_FC_SCIENCE_LAB",-3.2715,-0.31
"174","IN_CH_STATE_CE_x_FC_SCIENCE_LAB",-3.6646,-0.34
"175","IN_CH_SCHOOL_LARGE_SIZE_x_FC_NO_SPORTS_QUAD",-4.2985,-0.4
"176","IN_CH_STATE_PE_x_FC_SCIENCE_LAB",-4.3213,-0.41
"177","IN_CH_STATE_PE_x_CH_STATE",-4.3676,-0.41
"178","IN_CH_STATE_x_FC_NO_SPORTS_QUAD",-4.5693,-0.43
"179","IN_CH_STATE_CE_x_CH_RURAL",-4.645,-0.44
"180","IN_CH_STATE_RJ_x_CH_RURAL",-4.7564,-0.45
"181","IN_CH_STATE_x_FC_TV_EQUIPMENT",-4.789,-0.45
"182","IN_CH_STATE_RO_x_CH_PRIVATE",-4.9039,-0.46
"183","IN_CH_STATE_MA_x_FC_SCIENCE_LAB",-5.1153,-0.48
"184","IN_CH_STATE_TO_x_FC_HAS_SPORTS_QUAD",-5.3035,-0.5
"185","IN_CH_STATE_RN_x_CH_STATE",-5.5389,-0.52
"186","IN_CH_STATE_RO_x_FC_SCIENCE_LAB",-5.5515,-0.52
"187","IN_CH_RURAL_x_FC_ANTENNA_EQUIPMENT",-6.0828,-0.57
"188","IN_CH_STATE_MG_x_FC_TV_EQUIPMENT",-6.3251,-0.59
"189","IN_CH_STATE_PR_x_FC_NO_SPORTS_QUAD",-6.4676,-0.61
"190","IN_CH_STATE_PA_x_CH_PRIVATE",-6.9273,-0.65
"191","IN_CH_URBAN_x_FC_COMPUTER",-7.3362,-0.69
"192","IN_CH_FEDERAL_x_FC_SEWAGE_PUBLIC",-7.3567,-0.69
"193","IN_CH_STATE_CE_x_CH_PRIVATE",-7.4514,-0.7
"194","IN_CH_STATE_SE_x_FC_SCIENCE_LAB",-8.1538,-0.76
"195","IN_CH_STATE_RS_x_FC_NO_SPORTS_QUAD",-8.519,-0.8
"196","IN_CH_STATE_MA_x_CH_PRIVATE",-10.5546,-0.99
"197","IN_CH_URBAN_x_FC_TV_EQUIPMENT",-10.7402,-1.01
"198","IN_CH_PRIVATE_x_FC_COMPUTER",-11.0803,-1.04
"199","IN_CH_RURAL_x_FC_SCIENCE_LAB",-12.3985,-1.16
"200","IN_CH_STATE_AP_x_CH_SCHOOL_LARGE_SIZE",-13.6635,-1.28
"201","IN_CH_STATE_TO_x_FC_SCIENCE_LAB",-14.196,-1.33
"202","IN_CH_RURAL_x_FC_HAS_SPORTS_QUAD",-15.8986,-1.49
"203","IN_CH_STATE_RN_x_FC_SCIENCE_LAB",-16.0554,-1.51
"204","IN_CH_STATE_BA_x_CH_FEDERAL",-20.6215,-1.93
"205","IN_CH_STATE_AM_x_CH_PRIVATE",-22.4318,-2.1
"206","IN_CH_STATE_AC_x_FC_SCIENCE_LAB",-23.0301,-2.16
"207","IN_CH_STATE_ES_x_CH_FEDERAL",-35.9575,-3.37
"208","IN_CH_STATE_RR_x_CH_PRIVATE",-38.2882,-3.59
"209","IN_CH_STATE_RN_x_CH_FEDERAL",-40.5916,-3.81
"210","IN_CH_STATE_AC_x_CH_PRIVATE",-42.0941,-3.95
"211","IN_CH_FEDERAL_x_FC_WATER_PUBLIC",-47.421,-4.45
"212","IN_CH_STATE_RO_x_CH_FEDERAL",-57.7363,-5.41
