"","Variable","Coefficient","Coefficient/ATE"
"101","IN_CH_STATE_AC_x_FC_ELECTR_PUBLIC",-0.1944,0.08
"102","IN_CH_STATE_AL_x_CH_RURAL",-0.2124,0.09
"103","IN_CH_STATE_SP_x_FC_NO_SPORTS_QUAD",-0.2265,0.09
"104","IN_CH_FUNDAMENTAL_EDU_I_x_FC_SEWAGE",-0.2603,0.11
"105","IN_CH_STATE_PI_x_FC_ANTENNA_EQUIPMENT",-0.2779,0.11
"106","STR_TEACHERS_SECONDARY_FUNDEDU",-0.2898,0.12
"107","IN_CH_STATE_AM_x_FC_ANTENNA_EQUIPMENT",-0.3281,0.14
"108","IN_CH_STATE_SE_x_FC_TV_EQUIPMENT",-0.3296,0.14
"109","IN_CH_STATE_PB_x_FC_SEWAGE_PUBLIC",-0.3412,0.14
"110","IN_CH_STATE_MA_x_FC_COMPUTER",-0.3701,0.15
"111","IN_CH_STATE_RN_x_FC_ANTENNA_EQUIPMENT",-0.4048,0.17
"112","IN_CH_STATE_RN_x_FC_SEWAGE_PUBLIC",-0.4152,0.17
"113","IN_CH_STATE_PA_x_FC_TV_EQUIPMENT",-0.4206,0.17
"114","IN_CH_STATE_BA_x_CH_STATE",-0.4388,0.18
"115","IN_CH_STATE_x_FC_SCIENCE_LAB",-0.4769,0.2
"116","IN_CH_STATE_BA_x_FC_TV_EQUIPMENT",-0.5093,0.21
"117","IN_CH_STATE_BA_x_FC_ANTENNA_EQUIPMENT",-0.5175,0.21
"118","IN_CH_STATE_AM_x_FC_COMPUTER",-0.5252,0.22
"119","IN_CH_STATE_BA_x_FC_COMPUTER_LAB",-0.5566,0.23
"120","IN_CH_STATE_AP_x_FC_NO_SPORTS_QUAD",-0.611,0.25
"121","IN_CH_STATE_TO_x_CH_RURAL",-0.6575,0.27
"122","IN_CH_STATE_MA_x_FC_ANTENNA_EQUIPMENT",-0.6617,0.27
"123","IN_CH_STATE_MA_x_CH_URBAN",-0.6649,0.27
"124","IN_CH_STATE_RN_x_CH_RURAL",-0.7019,0.29
"125","IN_CH_STATE_RR_x_CH_MUNICIPAL",-0.7178,0.3
"126","IN_CH_STATE_SE_x_CH_RURAL",-0.7272,0.3
"127","IN_CH_STATE_MG_x_FC_HAS_SPORTS_QUAD",-0.7638,0.32
"128","IN_CH_STATE_PI_x_CH_PRIVATE",-0.8525,0.35
"129","IN_CH_STATE_PA_x_CH_STATE",-0.9023,0.37
"130","IN_CH_URBAN_x_FC_NO_SPORTS_QUAD",-0.9098,0.38
"131","IN_CH_STATE_RO_x_CH_RURAL",-0.9101,0.38
"132","IN_CH_STATE_SP_x_CH_PRIVATE",-0.9546,0.39
"133","IN_CH_STATE_PI_x_CH_STATE",-1.2107,0.5
"134","IN_CH_STATE_TO_x_CH_FEDERAL",-1.2344,0.51
"135","IN_CH_STATE_PI_x_CH_SCHOOL_LARGE_SIZE",-1.251,0.52
"136","IN_CH_STATE_AM_x_CH_STATE",-1.2718,0.53
"137","IN_CH_STATE_PB_x_FC_ANTENNA_EQUIPMENT",-1.2825,0.53
"138","IN_CH_STATE_PE_x_FC_ANTENNA_EQUIPMENT",-1.5029,0.62
"139","IN_CH_STATE_PB_x_CH_PRIVATE",-1.5626,0.65
"140","IN_CH_STATE_ES_x_CH_RURAL",-1.5936,0.66
"141","IN_CH_PRIVATE_x_FC_NO_SPORTS_QUAD",-1.6197,0.67
"142","IN_CH_STATE_AC_x_FC_ANTENNA_EQUIPMENT",-1.7953,0.74
"143","IN_CH_STATE_MA_x_FC_HAS_SPORTS_QUAD",-1.9173,0.79
"144","IN_CH_STATE_RN_x_CH_PRIVATE",-2.0178,0.83
"145","IN_CH_STATE_MA_x_CH_FEDERAL",-5.376,2.22
"146","IN_CH_STATE_RR_x_CH_FEDERAL",-6.1204,2.53
"147","IN_CH_STATE_CE_x_CH_FEDERAL",-13.8943,5.74
"148","IN_CH_STATE_PE_x_CH_FEDERAL",-16.0364,6.62
