"","Variable","Coefficient","Coefficient/ATE"
"117","IN_CH_STATE_SP_x_CH_PRIVATE",-0.65,0.25
"118","IN_CH_STATE_RN_x_CH_RURAL",-0.654,0.25
"119","IN_CH_STATE_RR_x_CH_MUNICIPAL",-0.6806,0.26
"120","IN_CH_STATE_BA_x_CH_STATE",-0.6898,0.26
"121","IN_CH_STATE_TO_x_CH_RURAL",-0.7026,0.27
"122","IN_CH_STATE_MA_x_FC_ANTENNA_EQUIPMENT",-0.7395,0.28
"123","IN_CH_STATE_SE_x_CH_RURAL",-0.7655,0.29
"124","IN_CH_STATE_x_FC_SCIENCE_LAB",-0.8285,0.31
"125","IN_CH_STATE_MG_x_FC_HAS_SPORTS_QUAD",-0.8318,0.31
"126","IN_CH_URBAN_x_FC_NO_SPORTS_QUAD",-0.9008,0.34
"127","IN_CH_STATE_MA_x_CH_URBAN",-0.9123,0.34
"128","IN_CH_STATE_PA_x_CH_STATE",-0.9245,0.35
"129","IN_CH_STATE_RO_x_CH_RURAL",-0.9421,0.36
"130","IN_CH_STATE_PB_x_FC_ANTENNA_EQUIPMENT",-1.2296,0.46
"131","IN_CH_STATE_PI_x_CH_STATE",-1.2296,0.46
"132","IN_CH_PRIVATE_x_FC_NO_SPORTS_QUAD",-1.2609,0.48
"133","IN_CH_STATE_PI_x_CH_SCHOOL_LARGE_SIZE",-1.3353,0.5
"134","IN_CH_STATE_AM_x_CH_STATE",-1.4792,0.56
"135","IN_CH_STATE_AC_x_FC_ANTENNA_EQUIPMENT",-1.5363,0.58
"136","IN_CH_STATE_PE_x_FC_ANTENNA_EQUIPMENT",-1.6041,0.61
"137","IN_CH_STATE_RR_x_CH_FEDERAL",-1.6297,0.62
"138","IN_CH_STATE_ES_x_CH_RURAL",-1.6689,0.63
"139","IN_CH_STATE_PB_x_CH_PRIVATE",-1.702,0.64
"140","IN_CH_STATE_MA_x_FC_HAS_SPORTS_QUAD",-2.0871,0.79
"141","IN_CH_STATE_RN_x_CH_PRIVATE",-2.2807,0.86
"142","IN_CH_STATE_MA_x_CH_FEDERAL",-5.0789,1.92
"143","IN_CH_STATE_CE_x_CH_FEDERAL",-16.4848,6.23
"144","IN_CH_STATE_PE_x_CH_FEDERAL",-19.0845,7.21
