"","Variable","Coefficient","Coefficient/ATE"
"110","IN_CH_STATE_MA_x_FC_INTERNET",-1.4334,-3.64
"111","IN_CH_STATE_RJ_x_CH_RURAL",-1.5537,-3.94
"112","IN_CH_STATE_AL_x_FC_HAS_SPORTS_QUAD",-1.6409,-4.16
"113","IN_CH_STATE_ES_x_CH_PRIVATE",-1.6713,-4.24
"114","IN_CH_STATE_MA_x_CH_PRIVATE",-1.7289,-4.39
"115","IN_CH_STATE_PR_x_CH_RURAL",-1.7886,-4.54
"116","IN_CH_STATE_SP_x_CH_RURAL",-1.9057,-4.83
"117","IN_CH_STATE_AL_x_FC_SEWAGE_PUBLIC",-2.066,-5.24
"118","IN_CH_STATE_AM_x_CH_PRIVATE",-2.4154,-6.13
"119","IN_CH_FEDERAL_x_FC_SCIENCE_LAB",-7.8743,-19.98
