"","Variable","Coefficient","Coefficient/ATE"
"133","IN_CH_STATE_AP_x_FC_SEWAGE_PUBLIC",-0.006,0.06
"134","IN_CH_STATE_x_FC_WATER_PUBLIC",-0.0063,0.07
"135","IN_CH_PRIVATE_x_FC_WATER_PUBLIC",-0.0065,0.07
"136","IN_CH_FUNDAMENTAL_EDU_I_x_FC_ELECTR_PUBLIC",-0.007,0.07
"137","FC_ROOMS_AVAILABLE",-0.0071,0.07
"138","IN_CH_SCHOOL_LARGE_SIZE_x_FC_SEWAGE",-0.0076,0.08
"139","FC_COMPUTER",-0.0093,0.1
"140","IN_CH_STATE_PB_x_FC_SEWAGE",-0.013,0.14
"141","FC_ROOMS_USED",-0.0131,0.14
"142","IN_CH_PRIVATE_x_FC_WATER",-0.0136,0.14
"143","IN_CH_STATE_RS_x_FC_COMPUTER",-0.0146,0.15
"144","IN_CH_STATE_RS_x_FC_SEWAGE",-0.015,0.16
"145","IN_CH_STATE_x_FC_WATER",-0.0152,0.16
"146","IN_CH_STATE_ES_x_CH_RURAL",-0.0155,0.16
"147","IN_CH_STATE_ES_x_FC_NO_SPORTS_QUAD",-0.0157,0.17
"148","IN_CH_PRIVATE_x_FC_SEWAGE",-0.0158,0.17
"149","IN_CH_SCHOOL_LARGE_SIZE_x_FC_WATER",-0.0163,0.17
"150","CH_STATE_PB",-0.0166,0.17
"151","CH_CLASSES_FUNDAMENTAL_EDU_T",-0.0173,0.18
"152","IN_CH_SCHOOL_LARGE_SIZE_x_FC_COMPUTER_LAB",-0.018,0.19
"153","IN_CH_RURAL_x_FC_COMPUTER_LAB",-0.0243,0.26
"154","IN_CH_SCHOOL_LARGE_SIZE_x_FC_NO_SPORTS_QUAD",-0.0253,0.27
"155","IN_CH_STATE_GO_x_CH_MUNICIPAL",-0.0278,0.29
"156","IN_CH_STATE_AM_x_FC_INTERNET",-0.0281,0.3
"157","IN_CH_RURAL_x_FC_ANTENNA_EQUIPMENT",-0.0285,0.3
"158","IN_CH_URBAN_x_FC_LIBRARY",-0.0353,0.37
"159","IN_CH_STATE_BA_x_FC_LIBRARY",-0.0366,0.38
"160","IN_CH_STATE_MA_x_CH_SCHOOL_LARGE_SIZE",-0.0382,0.4
"161","IN_CH_SCHOOL_LARGE_SIZE_x_FC_ANTENNA_EQUIPMENT",-0.0401,0.42
"162","IN_CH_STATE_PR_x_FC_ANTENNA_EQUIPMENT",-0.0403,0.42
"163","STR_TEACHERS_INCOMPLETE_FUNDEDU",-0.0426,0.45
"164","IN_CH_STATE_GO_x_FC_SEWAGE_PUBLIC",-0.046,0.48
"165","IN_CH_STATE_AP_x_FC_NO_SPORTS_QUAD",-0.0474,0.5
"166","IN_CH_STATE_x_FC_TV_EQUIPMENT",-0.0506,0.53
"167","IN_CH_STATE_PA_x_FC_SEWAGE_PUBLIC",-0.0518,0.54
"168","IN_CH_STATE_BA_x_CH_SCHOOL_LARGE_SIZE",-0.0519,0.55
"169","IN_CH_STATE_SE_x_FC_LIBRARY",-0.0525,0.55
"170","IN_CH_STATE_RS_x_FC_HAS_SPORTS_QUAD",-0.0536,0.56
"171","IN_CH_PRIVATE_x_FC_TV_EQUIPMENT",-0.0575,0.6
"172","IN_CH_STATE_MG_x_CH_PRIVATE",-0.059,0.62
"173","IN_CH_STATE_PI_x_CH_SCHOOL_LARGE_SIZE",-0.0602,0.63
"174","IN_CH_STATE_x_FC_ANTENNA_EQUIPMENT",-0.0616,0.65
"175","IN_CH_STATE_AM_x_FC_WATER_PUBLIC",-0.0638,0.67
"176","IN_CH_STATE_RS_x_FC_WATER_PUBLIC",-0.0692,0.73
"177","IN_CH_STATE_AC_x_FC_ANTENNA_EQUIPMENT",-0.072,0.76
"178","IN_CH_STATE_SE_x_CH_STATE",-0.0869,0.91
"179","IN_CH_STATE_AP_x_CH_PRIVATE",-0.0871,0.92
"180","IN_CH_STATE_PB_x_CH_MUNICIPAL",-0.0893,0.94
"181","IN_CH_STATE_x_FC_COMPUTER_LAB",-0.0918,0.97
"182","IN_CH_SCHOOL_LARGE_SIZE_x_FC_SEWAGE_PUBLIC",-0.0947,1
"183","IN_CH_STATE_PB_x_FC_NO_SPORTS_QUAD",-0.0973,1.02
"184","IN_CH_STATE_PE_x_CH_SCHOOL_LARGE_SIZE",-0.0979,1.03
"185","IN_CH_STATE_BA_x_CH_PRIVATE",-0.1033,1.09
"186","IN_CH_STATE_PR_x_CH_PRIVATE",-0.1068,1.12
"187","IN_CH_STATE_SC_x_FC_ANTENNA_EQUIPMENT",-0.1079,1.13
"188","IN_CH_STATE_RS_x_CH_FUNDAMENTAL_EDU_I",-0.1083,1.14
"189","IN_CH_STATE_AM_x_CH_URBAN",-0.1112,1.17
"190","IN_CH_STATE_AL_x_CH_PRIVATE",-0.1117,1.17
