"","Variable","Coefficient","Coefficient/ATE"
"185","IN_CH_STATE_PI_x_CH_STATE",-0.2798,-0.07
"186","IN_CH_STATE_RS_x_CH_FEDERAL",-0.2864,-0.07
"187","IN_CH_STATE_ES_x_FC_NO_SPORTS_QUAD",-0.3184,-0.08
"188","IN_CH_STATE_AM_x_FC_COMPUTER_LAB",-0.3226,-0.08
"189","IN_CH_STATE_PB_x_FC_NO_SPORTS_QUAD",-0.3238,-0.08
"190","IN_CH_STATE_AC_x_FC_ANTENNA_EQUIPMENT",-0.3359,-0.08
"191","IN_CH_STATE_MS_x_CH_MUNICIPAL",-0.3386,-0.08
"192","IN_CH_STATE_BA_x_FC_LIBRARY",-0.3521,-0.09
"193","IN_CH_STATE_AC_x_FC_WATER_PUBLIC",-0.3646,-0.09
"194","IN_CH_RURAL_x_FC_COMPUTER_LAB",-0.3812,-0.09
"195","IN_CH_STATE_PB_x_CH_MUNICIPAL",-0.3964,-0.1
"196","FC_INTERNET",-0.4215,-0.1
"197","IN_CH_STATE_BA_x_CH_SCHOOL_LARGE_SIZE",-0.4361,-0.11
"198","IN_CH_STATE_SE_x_FC_LIBRARY",-0.4621,-0.11
"199","IN_CH_RURAL_x_FC_SEWAGE_PUBLIC",-0.4683,-0.12
"200","IN_CH_STATE_ES_x_FC_COMPUTER_LAB",-0.4887,-0.12
"201","IN_CH_STATE_SC_x_CH_RURAL",-0.495,-0.12
"202","IN_CH_STATE_MG_x_FC_NO_SPORTS_QUAD",-0.5102,-0.13
"203","IN_CH_STATE_PR_x_CH_MUNICIPAL",-0.5127,-0.13
"204","IN_CH_STATE_TO_x_FC_SEWAGE_PUBLIC",-0.5222,-0.13
"205","IN_CH_STATE_MA_x_CH_SCHOOL_LARGE_SIZE",-0.5237,-0.13
"206","IN_CH_STATE_SP_x_CH_MUNICIPAL",-0.5635,-0.14
"207","IN_CH_STATE_MG_x_CH_SCHOOL_LARGE_SIZE",-0.567,-0.14
"208","IN_CH_STATE_PI_x_FC_SEWAGE_PUBLIC",-0.5837,-0.14
"209","IN_CH_STATE_AM_x_FC_NO_SPORTS_QUAD",-0.5856,-0.14
"210","CH_SCHOOL_LARGE_SIZE",-0.5901,-0.15
"211","IN_CH_SCHOOL_LARGE_SIZE_x_FC_NO_SPORTS_QUAD",-0.5994,-0.15
"212","IN_CH_STATE_AP_x_CH_RURAL",-0.6018,-0.15
"213","IN_CH_STATE_RO_x_CH_SCHOOL_LARGE_SIZE",-0.6039,-0.15
"214","IN_CH_STATE_PI_x_CH_SCHOOL_LARGE_SIZE",-0.618,-0.15
"215","IN_CH_STATE_SP_x_FC_NO_SPORTS_QUAD",-0.6392,-0.16
"216","IN_CH_STATE_BA_x_CH_PRIVATE",-0.6662,-0.16
"217","CH_STATE",-0.6702,-0.16
"218","IN_CH_STATE_AM_x_CH_MUNICIPAL",-0.6961,-0.17
"219","STR_TEACHERS_INCOMPLETE_FUNDEDU",-0.7132,-0.18
"220","IN_CH_STATE_PR_x_CH_RURAL",-0.725,-0.18
"221","IN_CH_STATE_MS_x_FC_NO_SPORTS_QUAD",-0.7328,-0.18
"222","CH_PRIVATE",-0.7419,-0.18
"223","IN_CH_STATE_RR_x_FC_NO_SPORTS_QUAD",-0.7582,-0.19
"224","IN_CH_STATE_PE_x_CH_SCHOOL_LARGE_SIZE",-0.7734,-0.19
"225","CH_FEDERAL",-0.8016,-0.2
"226","IN_CH_STATE_x_FC_NO_SPORTS_QUAD",-0.8495,-0.21
"227","IN_CH_STATE_PA_x_CH_SCHOOL_LARGE_SIZE",-0.9156,-0.23
"228","IN_CH_STATE_AP_x_CH_STATE",-0.9191,-0.23
"229","IN_CH_STATE_CE_x_CH_STATE",-1.0588,-0.26
