"","Variable","Coefficient","Coefficient/ATE"
"223","CH_STATE",-0.8713,-0.2
"224","IN_CH_STATE_RS_x_CH_MUNICIPAL",-0.8986,-0.21
"225","IN_CH_STATE_MG_x_FC_NO_SPORTS_QUAD",-0.9176,-0.21
"226","IN_CH_STATE_AM_x_FC_NO_SPORTS_QUAD",-0.9252,-0.21
"227","CH_SCHOOL_LARGE_SIZE",-0.9358,-0.22
"228","IN_CH_STATE_SC_x_CH_RURAL",-0.9975,-0.23
"229","IN_CH_STATE_PR_x_FC_NO_SPORTS_QUAD",-1.0152,-0.23
"230","STR_TEACHERS_INCOMPLETE_FUNDEDU",-1.0591,-0.24
"231","CH_PRIVATE",-1.0626,-0.24
"232","IN_CH_STATE_RN_x_CH_RURAL",-1.0702,-0.25
"233","IN_CH_STATE_AM_x_CH_MUNICIPAL",-1.0981,-0.25
"234","IN_CH_STATE_SP_x_CH_MUNICIPAL",-1.1277,-0.26
"235","IN_CH_STATE_AP_x_CH_STATE",-1.1546,-0.27
"236","IN_CH_STATE_PA_x_CH_SCHOOL_LARGE_SIZE",-1.1969,-0.28
"237","IN_CH_STATE_PR_x_CH_RURAL",-1.2012,-0.28
"238","IN_CH_STATE_CE_x_CH_SCHOOL_LARGE_SIZE",-1.2316,-0.28
"239","IN_CH_STATE_MA_x_CH_PRIVATE",-1.2516,-0.29
"240","IN_CH_STATE_AP_x_CH_RURAL",-1.2654,-0.29
"241","IN_CH_STATE_RS_x_FC_NO_SPORTS_QUAD",-1.3516,-0.31
"242","IN_CH_STATE_x_FC_NO_SPORTS_QUAD",-1.3755,-0.32
"243","IN_CH_STATE_RS_x_CH_RURAL",-1.4935,-0.34
"244","IN_CH_STATE_AL_x_CH_PRIVATE",-1.5643,-0.36
"245","IN_CH_STATE_MA_x_FC_LIBRARY",-1.6604,-0.38
"246","IN_CH_URBAN_x_FC_HAS_SPORTS_QUAD",-1.6633,-0.38
"247","IN_CH_STATE_MA_x_CH_STATE",-1.7472,-0.4
"248","IN_CH_STATE_SC_x_FC_NO_SPORTS_QUAD",-1.7647,-0.41
"249","IN_CH_STATE_CE_x_CH_STATE",-1.865,-0.43
"250","FC_LIBRARY",-2.1682,-0.5
"251","IN_CH_STATE_AL_x_CH_STATE",-2.2942,-0.53
"252","IN_CH_STATE_RN_x_CH_PRIVATE",-2.5976,-0.6
"253","STR_TEACHERS_ONLY_FUNDEDU",-2.701,-0.62
"254","IN_CH_PRIVATE_x_FC_NO_SPORTS_QUAD",-2.7272,-0.63
