"","Variable","Coefficient","Coefficient/ATE"
"108","IN_CH_URBAN_x_FC_COMPUTER",-2e-04,0
"109","IN_CH_URBAN_x_FC_INTERNET",-3e-04,0
"110","IN_CH_STATE_CE_x_CH_MUNICIPAL",-4e-04,0
"111","IN_CH_MUNICIPAL_x_FC_INTERNET",-7e-04,0
"112","IN_CH_STATE_SE_x_FC_COMPUTER_LAB",-9e-04,0
"113","IN_CH_STATE_PI_x_CH_SCHOOL_LARGE_SIZE",-0.0016,0
"114","CLASS_SIZE",-0.0023,0.01
"115","IN_CH_STATE_MS_x_FC_NO_SPORTS_QUAD",-0.0029,0.01
"116","IN_CH_MUNICIPAL_x_FC_WATER_PUBLIC",-0.0031,0.01
"117","IN_CH_STATE_AL_x_CH_SCHOOL_LARGE_SIZE",-0.0037,0.01
"118","IN_CH_STATE_DF_x_CH_RURAL",-0.0038,0.01
"119","IN_CH_STATE_MT_x_FC_SEWAGE_PUBLIC",-0.0041,0.01
"120","IN_CH_STATE_PI_x_FC_NO_SPORTS_QUAD",-0.0044,0.01
"121","IN_CH_STATE_SC_x_FC_NO_SPORTS_QUAD",-0.0045,0.01
"122","IN_CH_STATE_BA_x_CH_URBAN",-0.0047,0.01
"123","IN_CH_STATE_BA_x_FC_HAS_SPORTS_QUAD",-0.0047,0.01
"124","IN_CH_STATE_PB_x_CH_RURAL",-0.0053,0.01
"125","IN_CH_STATE_AM_x_FC_SEWAGE_PUBLIC",-0.0064,0.02
"126","IN_CH_STATE_PA_x_FC_LIBRARY",-0.0072,0.02
"127","IN_CH_STATE_GO_x_FC_HAS_SPORTS_QUAD",-0.0075,0.02
"128","IN_CH_STATE_RJ_x_FC_ANTENNA_EQUIPMENT",-0.0077,0.02
"129","IN_CH_STATE_TO_x_CH_SCHOOL_LARGE_SIZE",-0.0082,0.02
"130","IN_CH_STATE_AC_x_FC_ANTENNA_EQUIPMENT",-0.0083,0.02
"131","IN_CH_STATE_AC_x_FC_NO_SPORTS_QUAD",-0.0088,0.02
"132","IN_CH_STATE_TO_x_FC_LIBRARY",-0.0093,0.02
"133","IN_CH_STATE_MA_x_CH_SCHOOL_LARGE_SIZE",-0.0103,0.03
"134","IN_CH_STATE_MT_x_FC_LIBRARY",-0.0114,0.03
"135","IN_CH_STATE_PB_x_FC_LIBRARY",-0.0116,0.03
"136","IN_CH_STATE_PA_x_CH_URBAN",-0.0143,0.04
"137","IN_CH_STATE_MA_x_FC_HAS_SPORTS_QUAD",-0.0148,0.04
"138","IN_CH_STATE_RO_x_FC_NO_SPORTS_QUAD",-0.0153,0.04
"139","IN_CH_STATE_PE_x_FC_INTERNET",-0.0155,0.04
"140","IN_CH_STATE_SP_x_CH_STATE",-0.0186,0.05
"141","IN_CH_STATE_GO_x_FC_LIBRARY",-0.0194,0.05
"142","IN_CH_STATE_SC_x_CH_FEDERAL",-0.0197,0.05
"143","IN_CH_MUNICIPAL_x_FC_SEWAGE_PUBLIC",-0.022,0.06
"144","IN_CH_STATE_PR_x_CH_PRIVATE",-0.0226,0.06
"145","IN_CH_STATE_AC_x_FC_SEWAGE_PUBLIC",-0.0234,0.06
"146","IN_CH_MUNICIPAL_x_FC_HAS_SPORTS_QUAD",-0.0235,0.06
"147","IN_CH_STATE_MA_x_CH_MUNICIPAL",-0.0243,0.06
"148","IN_CH_STATE_AM_x_FC_NO_SPORTS_QUAD",-0.0245,0.06
"149","IN_CH_STATE_RN_x_FC_HAS_SPORTS_QUAD",-0.0273,0.07
"150","IN_CH_STATE_SC_x_FC_SEWAGE_PUBLIC",-0.0274,0.07
"151","IN_CH_STATE_TO_x_FC_HAS_SPORTS_QUAD",-0.0277,0.07
"152","IN_CH_STATE_PE_x_FC_NO_SPORTS_QUAD",-0.0279,0.07
"153","IN_CH_PRIVATE_x_FC_SEWAGE_PUBLIC",-0.0284,0.07
