"","Variable","Coefficient","Coefficient/ATE"
"117","IN_CH_STATE_ES_x_FC_TV_EQUIPMENT",0.0036,0
"118","IN_CH_STATE_MS_x_CH_PRIVATE",0.0032,0
"119","IN_CH_STATE_PB_x_FC_WATER",0.0029,0
"120","IN_CH_STATE_PE_x_CH_SCHOOL_LARGE_SIZE",0.0029,0
"121","IN_CH_SCHOOL_LARGE_SIZE_x_FC_SEWAGE",0.0029,0
"122","IN_CH_RURAL_x_FC_SEWAGE_PUBLIC",0.0027,0
"123","IN_CH_STATE_PB_x_CH_MUNICIPAL",0.0018,0
"124","IN_CH_PRIVATE_x_FC_TV_EQUIPMENT",0.0018,0
"125","FC_HAS_SPORTS_QUAD",0.0017,0
"126","IN_CH_STATE_RS_x_CH_FUNDAMENTAL_EDU_I",0.0017,0
"127","CH_CLASSES_FUNDAMENTAL_EDU",0.001,0
"128","FC_ROOMS_AVAILABLE",9e-04,0
"129","IN_CH_STATE_ES_x_CH_FUNDAMENTAL_EDU_I",7e-04,0
"130","IN_CH_STATE_RS_x_FC_SEWAGE",6e-04,0
"131","IN_CH_STATE_x_FC_ANTENNA_EQUIPMENT",5e-04,0
"132","IN_CH_FUNDAMENTAL_EDU_T_x_FC_INTERNET",5e-04,0
"133","IN_CH_FUNDAMENTAL_EDU_I_x_FC_INTERNET",4e-04,0
"134","IN_CH_STATE_RS_x_FC_WATER",2e-04,0
"135","FC_NUMBER_COMPUTERS",1e-04,0
"136","IN_CH_STATE_PB_x_CH_FUNDAMENTAL_EDU_I",1e-04,0
"137","IN_CH_STATE_PB_x_FC_TV_EQUIPMENT",1e-04,0
"138","IN_CH_FEDERAL_x_FC_LIBRARY",1e-04,0
"139","IN_CH_FUNDAMENTAL_EDU_T_x_FC_HAS_SPORTS_QUAD",1e-04,0
"140","IN_CH_STATE_BA_x_CH_FUNDAMENTAL_EDU_T",0,0
"141","IN_CH_STATE_BA_x_FC_TV_EQUIPMENT",0,0
"142","IN_CH_STATE_ES_x_CH_FUNDAMENTAL_EDU_T",0,0
"143","IN_CH_STATE_MA_x_CH_FUNDAMENTAL_EDU_T",0,0
"144","IN_CH_STATE_RS_x_CH_FUNDAMENTAL_EDU_T",0,0
"145","IN_CH_STATE_RS_x_FC_ELECTR_PUBLIC",0,0
"146","IN_CH_STATE_RS_x_FC_ELECTR",0,0
"147","IN_CH_PRIVATE_x_FC_COMPUTER",0,0
"148","IN_CH_PRIVATE_x_FC_WATER",0,0
"149","IN_CH_FUNDAMENTAL_EDU_I_x_FC_NO_SPORTS_QUAD",-2e-04,0
"150","FC_NO_SPORTS_QUAD",-3e-04,0
"151","IN_CH_STATE_BA_x_FC_ELECTR",-4e-04,0
"152","CLASS_STUDENT_TEACHER_RATIO",-7e-04,0
"153","IN_CH_STATE_MA_x_CH_FUNDAMENTAL_EDU_I",-0.0011,0
"154","IN_CH_FUNDAMENTAL_EDU_T_x_FC_NO_SPORTS_QUAD",-0.0016,0
"155","IN_CH_STATE_MA_x_FC_WATER",-0.0018,0
"156","CLASS_SIZE",-0.0019,0
"157","IN_CH_STATE_AM_x_FC_ANTENNA_EQUIPMENT",-0.0019,0
"158","IN_CH_STATE_MS_x_FC_SEWAGE_PUBLIC",-0.0027,0
"159","IN_CH_STATE_BA_x_CH_FUNDAMENTAL_EDU_I",-0.0029,0
"160","IN_CH_STATE_BA_x_FC_COMPUTER_LAB",-0.0049,0
"161","IN_CH_STATE_MA_x_FC_SEWAGE_PUBLIC",-0.0111,-0.01
"162","IN_CH_STATE_PB_x_FC_ANTENNA_EQUIPMENT",-0.0116,-0.01
"163","IN_CH_MUNICIPAL_x_FC_ANTENNA_EQUIPMENT",-0.0125,-0.01
"164","IN_CH_STATE_CE_x_CH_PRIVATE",-0.0137,-0.01
"165","IN_CH_STATE_MS_x_CH_STATE",-0.0155,-0.01
"166","IN_CH_STATE_MA_x_FC_HAS_SPORTS_QUAD",-0.0242,-0.02
