"","Variable","Coefficient","Coefficient/ATE"
"187","IN_CH_STATE_RN_x_FC_INTERNET",-0.0423,-0.04
"188","IN_CH_STATE_GO_x_CH_SCHOOL_LARGE_SIZE",-0.0462,-0.04
"189","IN_CH_STATE_AC_x_FC_ANTENNA_EQUIPMENT",-0.0467,-0.04
"190","IN_CH_STATE_GO_x_CH_PRIVATE",-0.049,-0.05
"191","IN_CH_STATE_AP_x_FC_HAS_SPORTS_QUAD",-0.0513,-0.05
"192","IN_CH_STATE_AL_x_CH_RURAL",-0.0527,-0.05
"193","FC_COMPUTER",-0.0538,-0.05
"194","IN_CH_STATE_SE_x_FC_ANTENNA_EQUIPMENT",-0.0551,-0.05
"195","IN_CH_RURAL_x_FC_SEWAGE_PUBLIC",-0.0552,-0.05
"196","IN_CH_SCHOOL_LARGE_SIZE_x_FC_ANTENNA_EQUIPMENT",-0.0557,-0.05
"197","IN_CH_STATE_MG_x_FC_SCIENCE_LAB",-0.0582,-0.05
"198","IN_CH_STATE_PB_x_FC_NO_SPORTS_QUAD",-0.0673,-0.06
"199","IN_CH_STATE_BA_x_FC_HAS_SPORTS_QUAD",-0.071,-0.07
"200","IN_CH_STATE_AL_x_FC_HAS_SPORTS_QUAD",-0.0744,-0.07
"201","IN_CH_STATE_MT_x_CH_RURAL",-0.077,-0.07
"202","IN_CH_STATE_GO_x_CH_MUNICIPAL",-0.0778,-0.07
"203","IN_CH_STATE_PB_x_CH_MUNICIPAL",-0.0802,-0.07
"204","IN_CH_MUNICIPAL_x_FC_ELECTR_PUBLIC",-0.0816,-0.08
"205","IN_CH_STATE_CE_x_CH_STATE",-0.0915,-0.08
"206","IN_CH_STATE_PA_x_FC_ELECTR_PUBLIC",-0.0924,-0.09
"207","IN_CH_STATE_SP_x_CH_PRIVATE",-0.0928,-0.09
"208","IN_CH_STATE_PR_x_FC_SCIENCE_LAB",-0.0965,-0.09
"209","IN_CH_STATE_MA_x_FC_INTERNET",-0.0975,-0.09
"210","IN_CH_STATE_BA_x_CH_URBAN",-0.1007,-0.09
"211","IN_CH_MUNICIPAL_x_FC_NO_SPORTS_QUAD",-0.1021,-0.09
"212","IN_CH_STATE_AC_x_CH_RURAL",-0.1024,-0.09
"213","IN_CH_STATE_AC_x_FC_WATER_PUBLIC",-0.1025,-0.09
"214","IN_CH_STATE_PE_x_CH_URBAN",-0.1152,-0.11
"215","IN_CH_STATE_PB_x_FC_WATER_PUBLIC",-0.1154,-0.11
"216","IN_CH_STATE_RN_x_FC_COMPUTER_LAB",-0.1215,-0.11
"217","IN_CH_STATE_MA_x_CH_MUNICIPAL",-0.1221,-0.11
"218","IN_CH_STATE_PI_x_CH_SCHOOL_LARGE_SIZE",-0.1243,-0.11
"219","IN_CH_STATE_MA_x_CH_URBAN",-0.1245,-0.11
"220","IN_CH_URBAN_x_FC_NO_SPORTS_QUAD",-0.1248,-0.12
