"","Variable","Coefficient","Coefficient/ATE"
"119","IN_CH_MUNICIPAL_x_FC_HAS_SPORTS_QUAD",-0.0543,0.14
"120","IN_CH_STATE_CE_x_FC_ANTENNA_EQUIPMENT",-0.0631,0.16
"121","IN_CH_STATE_MS_x_FC_SEWAGE_PUBLIC",-0.0645,0.16
"122","IN_CH_STATE_AP_x_FC_SEWAGE_PUBLIC",-0.0666,0.17
"123","IN_CH_STATE_AC_x_CH_URBAN",-0.0701,0.18
"124","IN_CH_STATE_RJ_x_FC_ANTENNA_EQUIPMENT",-0.0757,0.19
"125","IN_CH_STATE_AM_x_FC_COMPUTER_LAB",-0.0762,0.19
"126","IN_CH_RURAL_x_FC_WATER_PUBLIC",-0.0789,0.2
"127","IN_CH_STATE_MG_x_FC_INTERNET",-0.0927,0.24
"128","IN_CH_STATE_RN_x_CH_RURAL",-0.0942,0.24
"129","IN_CH_STATE_MT_x_CH_URBAN",-0.1079,0.27
"130","IN_CH_STATE_RO_x_CH_RURAL",-0.108,0.28
"131","IN_CH_STATE_TO_x_CH_FUNDAMENTAL_EDU_I",-0.1184,0.3
"132","IN_CH_STATE_SP_x_FC_COMPUTER_LAB",-0.1286,0.33
"133","IN_CH_STATE_BA_x_FC_ANTENNA_EQUIPMENT",-0.137,0.35
"134","IN_CH_PRIVATE_x_FC_COMPUTER_LAB",-0.139,0.35
"135","IN_CH_STATE_PR_x_FC_NO_SPORTS_QUAD",-0.1488,0.38
"136","IN_CH_STATE_ES_x_CH_MUNICIPAL",-0.1637,0.42
"137","IN_CH_STATE_RO_x_FC_SEWAGE_PUBLIC",-0.1737,0.44
"138","IN_CH_STATE_BA_x_FC_SEWAGE_PUBLIC",-0.18,0.46
"139","IN_CH_STATE_ES_x_CH_SCHOOL_LARGE_SIZE",-0.183,0.47
"140","IN_CH_STATE_SE_x_CH_PRIVATE",-0.1871,0.48
"141","IN_CH_STATE_RR_x_FC_NO_SPORTS_QUAD",-0.1927,0.49
"142","IN_CH_STATE_CE_x_FC_COMPUTER_LAB",-0.1933,0.49
"143","IN_CH_STATE_GO_x_FC_ANTENNA_EQUIPMENT",-0.1973,0.5
"144","IN_CH_STATE_MA_x_CH_STATE",-0.2028,0.52
"145","IN_CH_STATE_AM_x_CH_SCHOOL_LARGE_SIZE",-0.2142,0.55
"146","IN_CH_STATE_ES_x_FC_COMPUTER_LAB",-0.2299,0.59
"147","IN_CH_STATE_PR_x_CH_RURAL",-0.246,0.63
"148","IN_CH_STATE_MG_x_FC_ANTENNA_EQUIPMENT",-0.2538,0.65
"149","IN_CH_STATE_MA_x_FC_SEWAGE_PUBLIC",-0.2554,0.65
"150","IN_CH_STATE_ES_x_FC_NO_SPORTS_QUAD",-0.263,0.67
"151","IN_CH_STATE_GO_x_FC_COMPUTER_LAB",-0.2768,0.71
"152","IN_CH_STATE_TO_x_CH_STATE",-0.2785,0.71
"153","IN_CH_MUNICIPAL_x_FC_SCIENCE_LAB",-0.2931,0.75
"154","IN_CH_STATE_SP_x_FC_ANTENNA_EQUIPMENT",-0.3062,0.78
"155","IN_CH_STATE_RO_x_FC_HAS_SPORTS_QUAD",-0.3141,0.8
"156","IN_CH_STATE_SP_x_FC_SEWAGE_PUBLIC",-0.322,0.82
"157","IN_CH_FEDERAL_x_FC_ANTENNA_EQUIPMENT",-0.329,0.84
"158","IN_CH_STATE_AM_x_CH_PRIVATE",-0.3317,0.84
"159","IN_CH_STATE_RJ_x_CH_FEDERAL",-0.3396,0.87
"160","IN_CH_STATE_RR_x_FC_ANTENNA_EQUIPMENT",-0.3422,0.87
"161","IN_CH_STATE_TO_x_FC_COMPUTER_LAB",-0.3559,0.91
"162","IN_CH_URBAN_x_FC_INTERNET",-0.3624,0.92
"163","STR_TEACHERS_ONLY_FUNDEDU",-0.3657,0.93
"164","IN_CH_STATE_AM_x_CH_URBAN",-0.3889,0.99
"165","IN_CH_STATE_PE_x_CH_SCHOOL_LARGE_SIZE",-0.4353,1.11
"166","IN_CH_SCHOOL_LARGE_SIZE_x_FC_COMPUTER_LAB",-0.4416,1.12
"167","IN_CH_STATE_TO_x_CH_URBAN",-0.4467,1.14
"168","IN_CH_STATE_RN_x_CH_PRIVATE",-0.4501,1.15
"169","IN_CH_STATE_SP_x_FC_WATER_PUBLIC",-0.4597,1.17
"170","IN_CH_STATE_PI_x_CH_STATE",-0.4649,1.18
"171","IN_CH_STATE_PA_x_CH_SCHOOL_LARGE_SIZE",-0.4657,1.19
"172","IN_CH_STATE_ES_x_FC_ANTENNA_EQUIPMENT",-0.4658,1.19
"173","IN_CH_STATE_SE_x_FC_SCIENCE_LAB",-0.4688,1.19
"174","IN_CH_STATE_RR_x_CH_RURAL",-0.4827,1.23
"175","IN_CH_STATE_AL_x_FC_SEWAGE_PUBLIC",-0.4843,1.23
"176","IN_CH_SCHOOL_LARGE_SIZE_x_FC_INTERNET",-0.5003,1.27
"177","IN_CH_STATE_SC_x_CH_PRIVATE",-0.5214,1.33
"178","IN_CH_STATE_SE_x_FC_HAS_SPORTS_QUAD",-0.522,1.33
"179","IN_CH_STATE_CE_x_CH_SCHOOL_LARGE_SIZE",-0.537,1.37
"180","IN_CH_STATE_RO_x_CH_STATE",-0.568,1.45
"181","IN_CH_STATE_AC_x_CH_FEDERAL",-0.5833,1.49
"182","IN_CH_STATE_SP_x_CH_MUNICIPAL",-0.5874,1.5
"183","IN_CH_STATE_CE_x_CH_URBAN",-0.6058,1.54
"184","IN_CH_STATE_PB_x_FC_SCIENCE_LAB",-0.607,1.55
"185","IN_CH_STATE_ES_x_CH_RURAL",-0.6181,1.57
"186","IN_CH_STATE_AC_x_CH_SCHOOL_LARGE_SIZE",-0.6452,1.64
"187","IN_CH_STATE_GO_x_FC_SCIENCE_LAB",-0.655,1.67
"188","IN_CH_STATE_SP_x_FC_SCIENCE_LAB",-0.6563,1.67
"189","IN_CH_STATE_AL_x_CH_SCHOOL_LARGE_SIZE",-0.6739,1.72
"190","IN_CH_STATE_MA_x_FC_SCIENCE_LAB",-0.6883,1.75
"191","IN_CH_STATE_SC_x_CH_MUNICIPAL",-0.7001,1.78
"192","IN_CH_STATE_MA_x_CH_PRIVATE",-0.7593,1.93
"193","IN_CH_URBAN_x_FC_COMPUTER_LAB",-0.7738,1.97
"194","IN_CH_STATE_BA_x_FC_SCIENCE_LAB",-0.8,2.04
"195","IN_CH_STATE_PR_x_FC_COMPUTER_LAB",-0.804,2.05
"196","CH_FEDERAL",-0.9186,2.34
"197","IN_CH_STATE_MT_x_FC_SEWAGE_PUBLIC",-0.9569,2.44
"198","IN_CH_STATE_AP_x_CH_PRIVATE",-0.9599,2.45
"199","IN_CH_STATE_PI_x_FC_SCIENCE_LAB",-0.9698,2.47
"200","IN_CH_STATE_PI_x_CH_RURAL",-1.1186,2.85
"201","IN_CH_STATE_PA_x_FC_SCIENCE_LAB",-1.2119,3.09
"202","IN_CH_STATE_DF_x_CH_SCHOOL_LARGE_SIZE",-1.2783,3.26
"203","IN_CH_STATE_GO_x_CH_STATE",-1.3156,3.35
"204","IN_CH_STATE_SE_x_CH_RURAL",-1.3692,3.49
"205","IN_CH_STATE_PR_x_CH_MUNICIPAL",-1.3721,3.5
"206","IN_CH_STATE_BA_x_CH_SCHOOL_LARGE_SIZE",-1.3868,3.53
"207","IN_CH_STATE_SC_x_FC_NO_SPORTS_QUAD",-1.4952,3.81
"208","IN_CH_STATE_PB_x_CH_SCHOOL_LARGE_SIZE",-1.5247,3.88
"209","IN_CH_STATE_DF_x_FC_SCIENCE_LAB",-1.5576,3.97
"210","IN_CH_STATE_AP_x_CH_RURAL",-1.6568,4.22
"211","STR_TEACHERS_INCOMPLETE_FUNDEDU",-1.693,4.31
"212","IN_CH_STATE_RO_x_CH_PRIVATE",-1.8437,4.7
"213","IN_CH_STATE_MS_x_CH_SCHOOL_LARGE_SIZE",-1.9058,4.85
"214","IN_CH_STATE_MA_x_CH_RURAL",-2.0151,5.13
"215","IN_CH_STATE_RJ_x_CH_STATE",-2.1554,5.49
"216","IN_CH_STATE_RS_x_CH_RURAL",-2.4829,6.32
"217","IN_CH_STATE_RS_x_CH_FEDERAL",-2.6715,6.8
"218","IN_CH_STATE_RS_x_FC_NO_SPORTS_QUAD",-2.7282,6.95
"219","IN_CH_STATE_SC_x_CH_RURAL",-3.1519,8.03
