"","Variable","Coefficient","Coefficient/ATE"
"182","IN_CH_FUNDAMENTAL_EDU_T_x_FC_ELECTR_PUBLIC",0,0
"183","IN_CH_SCHOOL_LARGE_SIZE_x_FC_SEWAGE",0,0
"184","IN_CH_STATE_BA_x_FC_SEWAGE",-1e-04,0
"185","IN_CH_STATE_x_FC_COMPUTER",-1e-04,0
"186","IN_CH_SCHOOL_LARGE_SIZE_x_FC_TV_EQUIPMENT",-1e-04,0
"187","IN_CH_SCHOOL_LARGE_SIZE_x_FC_WATER",-1e-04,0
"188","IN_CH_STATE_BA_x_FC_ELECTR",-2e-04,0
"189","IN_CH_STATE_SP_x_FC_SEWAGE",-2e-04,0
"190","IN_CH_PRIVATE_x_FC_INTERNET",-2e-04,0
"191","IN_CH_URBAN_x_FC_COMPUTER",-3e-04,0
"192","IN_CH_FUNDAMENTAL_EDU_T_x_FC_COMPUTER",-3e-04,0
"193","IN_CH_STATE_BA_x_CH_FUNDAMENTAL_EDU_I",-9e-04,0
"194","IN_CH_FUNDAMENTAL_EDU_T_x_FC_TV_EQUIPMENT",-0.001,0
"195","IN_CH_STATE_ES_x_CH_URBAN",-0.0011,0
"196","IN_CH_FEDERAL_x_FC_TV_EQUIPMENT",-0.0012,0
"197","IN_CH_STATE_SP_x_FC_TV_EQUIPMENT",-0.0016,0
"198","IN_CH_STATE_PB_x_FC_INTERNET",-0.0017,0
"199","IN_CH_FUNDAMENTAL_EDU_I_x_FC_ELECTR_PUBLIC",-0.0017,0
"200","IN_CH_STATE_MT_x_FC_COMPUTER_LAB",-0.0018,0
"201","IN_CH_FEDERAL_x_FC_COMPUTER",-0.0024,0
"202","IN_CH_FUNDAMENTAL_EDU_I_x_FC_COMPUTER",-0.0025,0
"203","IN_CH_STATE_MA_x_CH_PRIVATE",-0.0026,0
"204","IN_CH_STATE_AM_x_CH_RURAL",-0.0032,-0.01
"205","IN_CH_FUNDAMENTAL_EDU_I_x_FC_TV_EQUIPMENT",-0.0033,-0.01
"206","IN_CH_MUNICIPAL_x_FC_SCIENCE_LAB",-0.0035,-0.01
"207","IN_CH_FEDERAL_x_FC_HAS_SPORTS_QUAD",-0.0037,-0.01
"208","IN_CH_STATE_SP_x_FC_COMPUTER",-0.0038,-0.01
"209","IN_CH_STATE_RN_x_CH_MUNICIPAL",-0.0039,-0.01
"210","IN_CH_STATE_PE_x_CH_STATE",-0.0043,-0.01
"211","IN_CH_SCHOOL_LARGE_SIZE_x_FC_COMPUTER",-0.0045,-0.01
"212","IN_CH_STATE_PA_x_FC_SEWAGE_PUBLIC",-0.005,-0.01
"213","IN_CH_STATE_RR_x_CH_MUNICIPAL",-0.005,-0.01
"214","CH_SCHOOL_LARGE_SIZE",-0.0052,-0.01
"215","IN_CH_STATE_SE_x_CH_URBAN",-0.0054,-0.01
"216","IN_CH_STATE_PA_x_CH_PRIVATE",-0.0056,-0.01
"217","IN_CH_STATE_PB_x_FC_NO_SPORTS_QUAD",-0.006,-0.01
"218","IN_CH_FEDERAL_x_FC_ELECTR_PUBLIC",-0.0063,-0.01
"219","IN_CH_STATE_GO_x_CH_SCHOOL_LARGE_SIZE",-0.0065,-0.01
"220","IN_CH_STATE_SE_x_FC_WATER_PUBLIC",-0.0079,-0.01
"221","IN_CH_STATE_MA_x_FC_HAS_SPORTS_QUAD",-0.0084,-0.01
"222","IN_CH_STATE_DF_x_FC_NO_SPORTS_QUAD",-0.0085,-0.01
"223","IN_CH_STATE_PI_x_FC_ANTENNA_EQUIPMENT",-0.0086,-0.01
"224","IN_CH_STATE_PR_x_CH_PRIVATE",-0.0087,-0.01
