"","Variable","Coefficient","Coefficient/ATE"
"161","IN_CH_STATE_SP_x_CH_PRIVATE",-0.3968,0.43
"162","IN_CH_STATE_PR_x_FC_NO_SPORTS_QUAD",-0.4221,0.45
"163","IN_CH_STATE_ES_x_FC_NO_SPORTS_QUAD",-0.4336,0.47
"164","IN_CH_STATE_PR_x_CH_RURAL",-0.4418,0.48
"165","IN_CH_STATE_PB_x_FC_SCIENCE_LAB",-0.4585,0.49
"166","IN_CH_STATE_GO_x_FC_COMPUTER_LAB",-0.4627,0.5
"167","IN_CH_STATE_RR_x_FC_NO_SPORTS_QUAD",-0.4638,0.5
"168","IN_CH_STATE_SE_x_FC_SCIENCE_LAB",-0.4658,0.5
"169","IN_CH_URBAN_x_FC_INTERNET",-0.4722,0.51
"170","IN_CH_STATE_AM_x_CH_URBAN",-0.4755,0.51
"171","IN_CH_STATE_RO_x_FC_HAS_SPORTS_QUAD",-0.4779,0.51
"172","IN_CH_STATE_TO_x_FC_COMPUTER_LAB",-0.5177,0.56
"173","IN_CH_STATE_RR_x_CH_FEDERAL",-0.5224,0.56
"174","IN_CH_STATE_TO_x_CH_URBAN",-0.5571,0.6
"175","IN_CH_SCHOOL_LARGE_SIZE_x_FC_COMPUTER_LAB",-0.5665,0.61
"176","IN_CH_STATE_SP_x_FC_WATER_PUBLIC",-0.575,0.62
"177","IN_CH_STATE_SC_x_CH_MUNICIPAL",-0.5802,0.62
"178","IN_CH_STATE_PE_x_CH_SCHOOL_LARGE_SIZE",-0.5855,0.63
"179","IN_CH_STATE_MG_x_FC_ANTENNA_EQUIPMENT",-0.5908,0.64
"180","IN_CH_STATE_SC_x_CH_PRIVATE",-0.6056,0.65
"181","IN_CH_STATE_RR_x_CH_RURAL",-0.6188,0.67
"182","IN_CH_STATE_RN_x_CH_PRIVATE",-0.6316,0.68
"183","IN_CH_SCHOOL_LARGE_SIZE_x_FC_INTERNET",-0.6335,0.68
"184","IN_CH_STATE_PA_x_CH_SCHOOL_LARGE_SIZE",-0.648,0.7
"185","IN_CH_STATE_MA_x_FC_SCIENCE_LAB",-0.6593,0.71
"186","IN_CH_STATE_ES_x_FC_ANTENNA_EQUIPMENT",-0.6617,0.71
"187","IN_CH_STATE_CE_x_CH_SCHOOL_LARGE_SIZE",-0.6629,0.71
"188","IN_CH_STATE_GO_x_FC_SCIENCE_LAB",-0.6948,0.75
"189","STR_TEACHERS_ONLY_FUNDEDU",-0.7043,0.76
"190","IN_CH_STATE_AL_x_FC_SEWAGE_PUBLIC",-0.7065,0.76
"191","IN_CH_STATE_SP_x_FC_SCIENCE_LAB",-0.7377,0.79
"192","IN_CH_STATE_RO_x_CH_STATE",-0.7491,0.81
"193","IN_CH_STATE_SE_x_FC_HAS_SPORTS_QUAD",-0.7583,0.82
"194","IN_CH_STATE_CE_x_CH_URBAN",-0.7822,0.84
"195","IN_CH_STATE_PI_x_CH_STATE",-0.8188,0.88
"196","IN_CH_STATE_SP_x_CH_MUNICIPAL",-0.8429,0.91
"197","IN_CH_STATE_AC_x_CH_SCHOOL_LARGE_SIZE",-0.8432,0.91
"198","IN_CH_STATE_ES_x_CH_RURAL",-0.9084,0.98
"199","IN_CH_STATE_BA_x_FC_SCIENCE_LAB",-0.949,1.02
"200","IN_CH_URBAN_x_FC_COMPUTER_LAB",-0.9534,1.03
"201","CH_FEDERAL",-0.9818,1.06
"202","IN_CH_STATE_PR_x_FC_COMPUTER_LAB",-0.9898,1.07
"203","IN_CH_STATE_AL_x_CH_SCHOOL_LARGE_SIZE",-0.9924,1.07
"204","IN_CH_STATE_AP_x_CH_PRIVATE",-0.9926,1.07
"205","IN_CH_STATE_PI_x_FC_SCIENCE_LAB",-1.0009,1.08
"206","IN_CH_STATE_MA_x_CH_PRIVATE",-1.1387,1.23
"207","IN_CH_STATE_MT_x_FC_SEWAGE_PUBLIC",-1.1926,1.28
"208","IN_CH_STATE_PA_x_FC_SCIENCE_LAB",-1.2888,1.39
"209","IN_CH_STATE_PI_x_CH_RURAL",-1.4239,1.53
"210","IN_CH_STATE_PR_x_CH_MUNICIPAL",-1.4594,1.57
"211","IN_CH_STATE_SE_x_CH_RURAL",-1.4952,1.61
"212","IN_CH_STATE_GO_x_CH_STATE",-1.659,1.79
"213","IN_CH_STATE_DF_x_FC_SCIENCE_LAB",-1.7273,1.86
"214","IN_CH_STATE_BA_x_CH_SCHOOL_LARGE_SIZE",-1.7784,1.92
"215","IN_CH_STATE_DF_x_CH_SCHOOL_LARGE_SIZE",-1.7965,1.93
"216","IN_CH_STATE_SC_x_FC_NO_SPORTS_QUAD",-1.8661,2.01
"217","IN_CH_STATE_RO_x_CH_PRIVATE",-1.9526,2.1
"218","IN_CH_STATE_PB_x_CH_SCHOOL_LARGE_SIZE",-1.9961,2.15
"219","IN_CH_STATE_AC_x_CH_FEDERAL",-2.0284,2.18
"220","IN_CH_STATE_RJ_x_CH_STATE",-2.0962,2.26
"221","IN_CH_STATE_MA_x_CH_RURAL",-2.2205,2.39
"222","IN_CH_STATE_AP_x_CH_RURAL",-2.2716,2.45
"223","IN_CH_STATE_MS_x_CH_SCHOOL_LARGE_SIZE",-2.4992,2.69
"224","IN_CH_STATE_RS_x_CH_FEDERAL",-2.8388,3.06
"225","IN_CH_STATE_RS_x_FC_NO_SPORTS_QUAD",-2.9024,3.13
"226","IN_CH_STATE_RS_x_CH_RURAL",-3.0135,3.25
"227","STR_TEACHERS_INCOMPLETE_FUNDEDU",-3.0496,3.28
"228","IN_CH_STATE_SC_x_CH_RURAL",-3.9541,4.26
