"","Variable","Coefficient","Coefficient/ATE"
"145","IN_CH_STATE_PI_x_CH_PRIVATE",-0.2661,-0.39
"146","IN_CH_STATE_RR_x_FC_ANTENNA_EQUIPMENT",-0.2668,-0.39
"147","IN_CH_SCHOOL_LARGE_SIZE_x_FC_INTERNET",-0.2806,-0.41
"148","IN_CH_STATE_AM_x_CH_PRIVATE",-0.2863,-0.42
"149","IN_CH_STATE_MA_x_FC_SEWAGE_PUBLIC",-0.2877,-0.42
"150","IN_CH_STATE_RR_x_FC_NO_SPORTS_QUAD",-0.2975,-0.44
"151","IN_CH_URBAN_x_FC_INTERNET",-0.3124,-0.46
"152","IN_CH_STATE_RO_x_FC_HAS_SPORTS_QUAD",-0.3126,-0.46
"153","IN_CH_STATE_RR_x_CH_RURAL",-0.3169,-0.47
"154","IN_CH_STATE_ES_x_CH_SCHOOL_LARGE_SIZE",-0.3177,-0.47
"155","IN_CH_STATE_PE_x_CH_SCHOOL_LARGE_SIZE",-0.3313,-0.49
"156","IN_CH_STATE_SE_x_FC_SCIENCE_LAB",-0.3741,-0.55
"157","IN_CH_STATE_ES_x_CH_RURAL",-0.3778,-0.56
"158","IN_CH_STATE_SC_x_CH_PRIVATE",-0.3787,-0.56
"159","IN_CH_STATE_MA_x_FC_SCIENCE_LAB",-0.3847,-0.57
"160","IN_CH_STATE_ES_x_FC_ANTENNA_EQUIPMENT",-0.4002,-0.59
"161","IN_CH_STATE_SP_x_FC_SEWAGE_PUBLIC",-0.409,-0.6
"162","IN_CH_STATE_SE_x_CH_RURAL",-0.4119,-0.61
"163","IN_CH_STATE_SE_x_FC_HAS_SPORTS_QUAD",-0.4131,-0.61
"164","IN_CH_STATE_PB_x_FC_SCIENCE_LAB",-0.4249,-0.63
"165","IN_CH_STATE_SP_x_FC_WATER_PUBLIC",-0.4296,-0.63
"166","IN_CH_STATE_RO_x_CH_STATE",-0.4323,-0.64
"167","IN_CH_STATE_TO_x_CH_STATE",-0.4388,-0.65
"168","IN_CH_STATE_SP_x_CH_MUNICIPAL",-0.4896,-0.72
"169","IN_CH_STATE_CE_x_CH_URBAN",-0.4974,-0.73
"170","IN_CH_STATE_SP_x_FC_SCIENCE_LAB",-0.5092,-0.75
"171","IN_CH_SCHOOL_LARGE_SIZE_x_FC_COMPUTER_LAB",-0.5164,-0.76
"172","IN_CH_URBAN_x_FC_COMPUTER_LAB",-0.5182,-0.76
"173","IN_CH_STATE_AL_x_FC_SEWAGE_PUBLIC",-0.5501,-0.81
"174","IN_CH_STATE_TO_x_FC_COMPUTER_LAB",-0.5523,-0.82
